指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2025/3/6取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件、2023年度：6,702件、2024年度：6,840件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
新宿区,百人町３丁目,-,東京都新宿区百人町三丁目21-18 新宿高瀬ビル1F,35.70441,139.69987,医療法人社団千紫会 新宿神経クリニック,"心療内科, 精神科, 神経科",-
新宿区,新宿７丁目,-,東京都新宿区新宿7丁目2-4,35.69797,139.71283,リサ歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場一丁目17-16,35.71199,139.70708,一般社団法人社会福祉友の会 ふくろう内科・内視鏡クリニック新宿高田馬場,"内科, 消化器内科",-
新宿区,市谷仲之町,-,東京都新宿区市谷仲之町3-1 ヒルズウイング102号,35.69458,139.72441,ココティエクリニック皮フ科・歯科口腔外科,"アレルギー科, 皮膚科, 歯科, 小児歯科, 歯科口腔外科, 美容皮膚科",-
新宿区,百人町２丁目,-,東京都新宿区百人町二丁目9-14 ミズホアルファビル2F,35.70244,139.69968,新大久保礒田歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,北新宿１丁目,-,東京都新宿区北新宿1丁目13-19 弘林ビル3階,35.70179,139.69326,医療法人社団慶順会 柏木医科クリニック,"内科, 外科, 胃腸科, 皮膚科, 肛門科",-
新宿区,西新宿７丁目,-,東京都新宿区西新宿7丁目10-3 第二雨宮ビル6階,35.69383,139.69840,医療法人社団清優会 はなふさ皮膚科新宿院,"皮膚科, 美容皮膚科",-
新宿区,住吉町,-,東京都新宿区住吉町5-1 吉村ビル 1階,35.69361,139.72088,曙橋ファミリー歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,市谷薬王寺町,-,東京都新宿区市谷薬王寺町70-8 ブラザー若林マンション1階,35.69767,139.72590,Lips and Teeth Clinic牛込歯科,"歯科, 歯科口腔外科",-
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3丁目2-5 ANビル7階,35.71401,139.70323,耳鼻咽喉科ヒロ医院,耳鼻いんこう科,-
新宿区,四谷１丁目,-,東京都新宿区四谷1丁目6-1 コモレ四谷101,35.68748,139.72911,医療法人社団清幸会 よつや駅前クリニック 内科と皮膚科・形成外科,"内科, 形成外科, 皮膚科, 糖尿病内科",-
新宿区,北新宿４丁目,-,東京都新宿区北新宿四丁目8-16 北新宿君嶋ビル3階,35.70938,139.69345,小滝橋西野眼科クリニック,眼科,-
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3丁目3-3 NIAビル4F,35.71388,139.70262,桜の芽クリニック,婦人科,-
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目11-9 花菱ビル8階,35.69191,139.70654,新宿きらきら歯科,歯科,-
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1丁目27-6 KIビル4F,35.71250,139.70478,歯科ハミール高田88,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,舟町,-,東京都新宿区舟町2,35.68858,139.72093,長谷川歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,下宮比町,-,東京都新宿区下宮比町3-2 飯田橋スクエアビル5F,35.70313,139.74329,医療法人社団泉晶会 飯田橋内科歯科クリニック,"内科, 歯科",-
新宿区,新宿４丁目,-,東京都新宿区新宿4丁目1-6 高野ビル4F,35.68857,139.70264,医療法人社団緑薔会 高野ビルクリニック,"内科, 皮膚科, 性病科, 婦人科",-
新宿区,市谷本村町,-,東京都新宿区市谷本村町2-23 京都荘ビル1F,35.69057,139.73068,四谷ゆいクリニック,"心療内科, 精神科, 神経科",-
新宿区,北新宿１丁目,-,東京都新宿区北新宿一丁目8-17 ヒジカタビル2階,35.70176,139.69491,医療法人社団丹伎会 丹羽クリニック,"内科, アレルギー科, 消化器科, 皮膚科",-
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目17-5 T&TⅢビルディング6F,35.69190,139.70302,医療法人誓栄会 千賀デンタルクリニック新宿駅東口医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,百人町１丁目,-,東京都新宿区百人町1丁目17-4 林ビル3F,35.70158,139.69707,大久保駅前・林クリニック,"内科, アレルギー科, 小児科, 循環器内科",-
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1丁目32-14 UKビル2階,35.71063,139.70367,医療法人社団慈望会 植松医院,"内科, 皮膚科",-
新宿区,下宮比町,-,東京都新宿区下宮比町3-2 飯田橋スクエアビル2F,35.70313,139.74329,あいクリニック,"内科, 循環器内科",-
新宿区,百人町４丁目,-,東京都新宿区百人町四丁目9-7 ユーエストビル2階,35.70934,139.69430,医療法人社団寿慶会 小滝橋整形外科,"リウマチ科, 整形外科, リハビリテーション科",-
新宿区,河田町,-,東京都新宿区河田町10-7 グリーンヒルズ河田町3F,35.69861,139.71717,医療法人社団甲状腺のクリニック 甲状腺のクリニック 若松河田,"内科, 内分泌内科",-
新宿区,北新宿３丁目,-,東京都新宿区北新宿3丁目1-3 クラウンビル3、4階,35.70211,139.69468,大久保渡辺クリニック,"内科, 泌尿器科",-
新宿区,四谷１丁目,-,東京都新宿区四谷1丁目2-30 第2・四谷中村ビル3F,35.68567,139.72881,医療法人社団幸清会 四谷クリニック,内科,-
新宿区,下落合３丁目,-,東京都新宿区下落合3丁目18-2 1F,35.72280,139.70442,目白デンタルクリニック,"歯科, 矯正歯科",-
新宿区,市谷仲之町,-,東京都新宿区市谷仲之町3-45 市ケ谷仲之町ヒルズクレスト102号,35.69411,139.72428,予防からはじめる整形外科 T CLINIC Ichigaya,"リウマチ科, 整形外科, リハビリテーション科",-
新宿区,神楽河岸,-,東京都新宿区神楽河岸1-1 セントラルプラザビル2階,35.70159,139.74437,医療法人社団真由会 飯田橋ラムラ歯科,"歯科, 小児歯科, 歯科口腔外科",-
新宿区,戸塚町１丁目,-,東京都新宿区戸塚町1丁目101-1 1階,35.70733,139.71971,早稲田矯正歯科,矯正歯科,-
新宿区,市谷仲之町,-,東京都新宿区市谷仲之町3-45 市ケ谷仲之町ヒルズ クレスト101号,35.69411,139.72428,曙橋よつばファミリークリニック,"内科, アレルギー科, リウマチ科, 小児科",-
新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3丁目2 神楽坂Kビル3階,35.70149,139.74067,神楽坂消化器内科・内視鏡クリニック,"内科, 消化器内科, 内視鏡内科",-
新宿区,余丁町,-,東京都新宿区余丁町14-4,35.69539,139.71706,医療法人社団アパリ アパリクリニック,精神科,-
新宿区,天神町,-,東京都新宿区天神町7-4 神楽坂メディカルセンタービル2階,35.70455,139.73135,くまもとこどもクリニック,"内科, アレルギー科, 小児科",-
新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3丁目2 神楽坂Kビル6F,35.70149,139.74067,医療法人社団美帆会 神楽坂ストレスクリニック,"心療内科, 精神科",-
新宿区,天神町,-,東京都新宿区天神町7-4 神楽坂メディカルセンター3F,35.70455,139.73135,ゆかウィメンズクリニック神楽坂,"産科, 婦人科",-
新宿区,新宿６丁目,-,東京都新宿区新宿6丁目29-9 リバーレ東新宿1F,35.69750,139.70767,医療法人社団伸永会 東新宿歯科予防ケアクリニック,"歯科, 矯正歯科, 小児歯科",-
新宿区,山吹町,-,東京都新宿区山吹町295 杉山ビル1F,35.70732,139.73181,内科すずきクリニック,内科,-
新宿区,左門町,-,東京都新宿区左門町18,35.68435,139.72127,医療法人社団川添記念会 四谷 川添産婦人科,"産科, 婦人科",-
新宿区,西新宿６丁目,-,東京都新宿区西新宿6丁目8-1 住友不動産新宿オークタワー3階,35.69393,139.69054,Shinjuku ART Clinic,婦人科,-
新宿区,西新宿７丁目,-,東京都新宿区西新宿七丁目20-3 ウエストゲート新宿ビル,35.69394,139.69524,加藤レディスクリニック,婦人科,-
新宿区,四谷本塩町,-,東京都新宿区四谷本塩町4-33 ピュア四谷 1F,35.68915,139.72984,廣瀬歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目9-7 T&TⅡビルディング4階,35.69149,139.70682,深水メンタルクリニック,"心療内科, 精神科",-
新宿区,水道町,-,東京都新宿区水道町4-13 スーパーマルエツ内クリニックモール,35.70860,139.73619,北里整形外科クリニック,"リウマチ科, 整形外科, リハビリテーション科",-
新宿区,北山伏町,-,東京都新宿区北山伏町1-32 GRANDUO神楽坂Ⅱ 1F,35.69965,139.73209,AOデンタルクリニック牛込神楽坂,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,払方町,-,東京都新宿区払方町15 小暮ビル2F,35.69705,139.73465,海谷歯科医院,"歯科, 矯正歯科, 歯科口腔外科",-
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2丁目16-6 宇田川ビル5階,35.71380,139.70540,オボクリニック,"心療内科, 精神科",-
新宿区,西新宿１丁目,-,東京都新宿区西新宿1丁目18-17 ラウンドクロス6F,35.68900,139.69859,医療法人社団プレゼンス 新宿ハプラス歯科,歯科,-
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1丁目33-13 千年ビル1階,35.71147,139.70398,医療法人社団腎研記念会 腎研クリニック,"内科, 消化器外科, 腎臓内科, 循環器科, 泌尿器科",-
新宿区,横寺町,-,東京都新宿区横寺町8,35.70289,139.73548,医療法人社団 内野醫院,"内科, 消化器科, 小児科",-
新宿区,西早稲田１丁目,-,東京都新宿区西早稲田1丁目21-2,35.71036,139.71715,本庄医院,"内科, 小児科",-
新宿区,大久保２丁目,-,東京都新宿区大久保2丁目3-5 藤和大久保コーポ101,35.70377,139.70880,西大久保クリニック,"内科, 小児科, 皮膚科",-
新宿区,西落合３丁目,-,東京都新宿区西落合3丁目1-22 そはら医院4階,35.72282,139.68416,西落合ニキデンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,四谷１丁目,-,東京都新宿区四谷一丁目6-1 CO・MO・RE MALL 2F,35.68744,139.72893,医療法人社団エムズ クリニックフォア四谷,"アレルギー科, 皮膚科, 美容皮膚科",-
新宿区,西新宿４丁目,-,東京都新宿区西新宿4丁目14-3 ライフコーポ土屋 2F,35.69027,139.68749,新宿セントラルパーク歯科,"歯科, 矯正歯科, 歯科口腔外科",-
新宿区,百人町１丁目,-,東京都新宿区百人町一丁目11-2 2F,35.69984,139.69925,宮田胃腸内科皮膚科クリニック,"内科, 小児科, 皮膚科, 消化器内科, 漢方内科",-
新宿区,新宿３丁目,-,東京都新宿区新宿三丁目14-1 伊勢丹本館6F,35.69161,139.70470,島村歯科医院,"歯科, 矯正歯科",-
新宿区,馬場下町,-,東京都新宿区馬場下町62-18 早稲田武蔵野ビル2F,35.70657,139.71917,わせだ耳鼻咽喉科,耳鼻いんこう科,-
新宿区,左門町,-,東京都新宿区左門町20-6 内藤ビル3階,35.68501,139.72044,グレース信濃町歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,新宿３丁目,-,東京都新宿区新宿三丁目32-5 日原ビル4階,35.69020,139.70400,医療法人社団京和会 KU歯科クリニック新宿院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,上落合１丁目,-,東京都新宿区上落合1丁目1-15 落合パークファミリア1階,35.71507,139.69514,医療法人社団AKD 下落合秋山歯科・矯正歯科,"歯科, 矯正歯科",-
新宿区,四谷３丁目,-,東京都新宿区四谷3丁目13-11 サカエビル2F,35.68753,139.71862,医療法人啓友会 四谷三丁目歯科矯正歯科,"歯科, 矯正歯科, 歯科口腔外科",-
新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3丁目15-3 パラディア西早稲田1F,35.71060,139.71269,DENTAL TANIZAWA,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2丁目41-8 植木ビル2F,35.69787,139.70218,医療法人社団 きむ歯科医院,"歯科, 矯正歯科",-
新宿区,揚場町,-,東京都新宿区揚場町2-16 ナカシマビル2F,35.70278,139.74247,飯田橋なかしま歯科医院,"歯科, 矯正歯科, 小児歯科",-
新宿区,大久保２丁目,-,東京都新宿区大久保2丁目9-2 山田ビル1F,35.70358,139.70769,しみずデンタルオフィス,"歯科, 矯正歯科, 小児歯科",-
新宿区,新宿１丁目,-,東京都新宿区新宿1丁目9-1 ネオックス新宿1F,35.68838,139.71280,すみ歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,百人町１丁目,-,東京都新宿区百人町1丁目16-15 クレール新宿3階,35.70147,139.69855,鎌田歯科医院,"歯科, 矯正歯科, 小児歯科",-
新宿区,大久保２丁目,-,東京都新宿区大久保2丁目6-17 シルバープラザ新宿第2 2F,35.70127,139.70786,医療法人社団参仁会 佐藤歯科医院,歯科,-
新宿区,四谷４丁目,-,東京都新宿区四谷4丁目30-14 服部ビル1階,35.68863,139.71442,医療法人社団優響会 新宿御苑前歯科,"歯科, 矯正歯科, 小児歯科",-
新宿区,西新宿８丁目,-,東京都新宿区西新宿8丁目16-1 新宿グランドプラザ1階,35.69659,139.69166,S&Aデンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,北新宿１丁目,-,東京都新宿区北新宿1丁目8-17 ヒジカタビル4F,35.70176,139.69491,にえかわ歯科医院,歯科,-
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3丁目3-9 山下ビル3F,35.71348,139.70158,細谷歯科,"歯科, 矯正歯科",-
新宿区,上落合２丁目,-,東京都新宿区上落合2丁目29-1 山武落合ビル1F,35.71061,139.68520,落合駅前歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,西新宿２丁目,-,東京都新宿区西新宿2丁目4-1 新宿NSビル4F,35.68804,139.69351,医療法人社団宏清会 新宿NSビル歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2丁目39-7 OKビル3階,35.69711,139.70196,医療法人社団北の丸会 歌舞伎町メンタルクリニック,"心療内科, 精神科",-
新宿区,西新宿６丁目,-,東京都新宿区西新宿六丁目8-1 住友不動産新宿オークタワーA203号,35.69393,139.69054,医療法人社団弘快会 新宿オークタワー歯科クリニック,"歯科, 小児歯科",-
新宿区,下落合３丁目,-,東京都新宿区下落合3丁目16-10 大同ビル3F,35.72216,139.70258,めじろそらクリニック,"心療内科, 精神科",-
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3丁目2-5 ANビル5F,35.71401,139.70323,医療法人社団栄光会 冨岡歯科医院,歯科,-
新宿区,四谷２丁目,-,東京都新宿区四谷二丁目3 四谷さとうビル1F,35.68716,139.72654,よつや通り歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,若松町,-,東京都新宿区若松町10-1 日生ビル3F,35.69999,139.71820,若松河田眼科クリニック,眼科,-
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場二丁目14-8 竹内ビル3F,35.71284,139.70633,わたなべ歯科,"歯科, 小児歯科",-
新宿区,西新宿１丁目,-,東京都新宿区西新宿1丁目4-2 141ビル7F,35.69285,139.69899,医療法人社団相生会 あいおい歯科新宿駅西口医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,四谷３丁目,-,東京都新宿区四谷3丁目13-12 ラ・コピエ四谷三丁目1階,35.68748,139.71851,川村歯科医院 四谷三丁目,"歯科, 矯正歯科, 小児歯科",-
新宿区,市谷柳町,-,東京都新宿区市谷柳町15-1 プラウド市谷柳町101,35.69848,139.72572,なかそねデンタルクリニック牛込柳町,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,若松町,-,東京都新宿区若松町33-7 阿波屋ビル1F,35.70051,139.72040,医療法人社団將幸会 鈴木歯科医院,"歯科, 矯正歯科, 小児歯科",-
新宿区,西新宿３丁目,-,東京都新宿区西新宿3丁目14-16 きくちビル1階,35.68444,139.68840,きくち歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,若松町,-,東京都新宿区若松町29-7 オーシャンプラザ若松町1F,35.70062,139.71918,若松歯科医院,歯科,-
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2丁目16-2 土屋ビル1F,35.71355,139.70588,医療法人社団弘堂会 高田馬場駅前デンタルクリニック,"歯科, 矯正歯科",-
新宿区,市谷八幡町,-,東京都新宿区市谷八幡町12-1 GARDEN TERRACE 市谷八幡3F,35.69193,139.73401,石井矯正歯科,矯正歯科,-
新宿区,西新宿１丁目,-,東京都新宿区西新宿1丁目26-2 新宿野村ビル5F,35.69295,139.69537,医療法人雄久会 新宿野村ビル歯科クリニック,"歯科, 矯正歯科, 小児歯科",-
新宿区,西新宿７丁目,-,東京都新宿区西新宿7丁目10-6 西新宿小林ビル3階,35.69387,139.69795,恵愛歯科,"歯科, 矯正歯科, 小児歯科",-
新宿区,信濃町,-,東京都新宿区信濃町34 トーシン信濃町駅前ビル3階,35.68074,139.71966,菊池歯科医院,"歯科, 小児歯科",-
新宿区,西早稲田１丁目,-,東京都新宿区西早稲田1丁目21-2 アス西早稲田南ウィング203,35.71036,139.71715,西早稲田歯科,歯科,-
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場二丁目13-2 プライムゲート3F,35.71228,139.70753,医療法人社団ブライトデンタルケア 高田馬場リボン歯科・矯正歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,西新宿１丁目,-,東京都新宿区西新宿一丁目25-1 新宿センタービル5F,35.69171,139.69546,医療法人社団恵洋会 えばた歯科,歯科,-
新宿区,大久保２丁目,-,東京都新宿区大久保2丁目2-9 22山京ビル2F,35.70297,139.70858,新宿はま歯科,"歯科, 小児歯科, 歯科口腔外科",-
新宿区,市谷田町１丁目,-,東京都新宿区市谷田町1丁目1 ATビル3F,35.69263,139.73508,おざわ歯科医院,"歯科, 矯正歯科, 小児歯科",-
新宿区,新宿１丁目,-,東京都新宿区新宿一丁目29-2,35.69038,139.71323,医療法人社団正路会 すみれ歯科 新宿御苑前クリニック,"歯科, 矯正歯科, 小児歯科",-
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3丁目27-2,35.71398,139.69726,医療法人社団正修会 細谷医院,"内科, 小児科",-
新宿区,西早稲田２丁目,-,東京都新宿区西早稲田二丁目20-10 ユニロイヤル西早稲田1階,35.70945,139.70977,医療法人社団名月会 西早稲田駅前歯科,"歯科, 矯正歯科, 小児歯科",-
新宿区,早稲田町,-,東京都新宿区早稲田町74,35.70588,139.72199,SK歯科クリニック,"歯科, 小児歯科",-
新宿区,百人町１丁目,-,東京都新宿区百人町1丁目18-10 第2林ビル2階,35.70163,139.69588,医療法人社団開成会 新宿大久保歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3丁目12-3 ファイブ早稲田102,35.70989,139.71509,きょうこ歯科クリニック,"歯科, 矯正歯科, 小児歯科",-
新宿区,若葉１丁目,-,東京都新宿区若葉1丁目13 オタカビル2階,35.68480,139.72628,タムラタイチ歯科診療所,"歯科, 小児歯科, 歯科口腔外科",-
新宿区,新宿７丁目,-,東京都新宿区新宿7丁目27-9 リブレ東新宿1F,35.69854,139.70793,医療法人社団伸永会 東新宿歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
新宿区,四谷２丁目,-,東京都新宿区四谷2丁目4-1 ルネ四谷ビル1F,35.68644,139.72696,プラム四谷歯科クリニック,歯科,-
新宿区,西早稲田２丁目,-,東京都新宿区西早稲田2丁目5-16 パシフイツク西早稲田201号,35.70922,139.71599,中野歯科医院,"歯科, 小児歯科",-
新宿区,下宮比町,-,東京都新宿区下宮比町1-1 相沢ビル3F,35.70297,139.74439,レフィーノデンタルクリニック,歯科,https://refino-dc.com/
新宿区,市谷八幡町,-,東京都新宿区市谷八幡町11-1 市ケ谷八幡町ビル4階,35.69195,139.73410,アーモンドクリニック,"美容皮膚科, 内科, 婦人科",https://almond.clinic/
新宿区,新宿４丁目,-,東京都新宿区新宿4丁目2-23 新四CURUMUビル 5F,35.68877,139.70305,医療法人社団紡潤会 新宿うるおいこころのクリニック,"心療内科, 精神科",https://uruoi-clinic.jp/
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目20-5 新光第2ビル4F,35.69302,139.70278,リブラクリニック新宿院,"皮膚科, 泌尿器科",https://men.libraclinic.com/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-1-5 ルミネ1-8F,35.68920,139.69915,医療法人社団マリア会 ホワイトホワイト ルミネ新宿店,矯正歯科,https://www.whitewhite.jp/iin_lumi_n/
新宿区,新小川町,-,東京都新宿区新小川町5番1号 ニューリバー51ビルディング101号室,35.70625,139.74321,まさぼ内科・糖尿病クリニック 飯田橋院,"内科, 糖尿病内科, 心療内科, 精神科",https://masabo-clinic.com/
新宿区,新宿３丁目,-,東京都新宿区新宿3-17-10 HULIC&New SHINJUKU 5階&10階,35.69211,139.70278,ビューティースキンクリニック,皮膚科,https://beautyskinclinic.jp/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-4-5 新宿ウエストスクエア9階,35.69599,139.69842,医療法人社団皐月会 AGAメディカルケアクリニック新宿院,美容皮膚科,https://agacare.clinic/
新宿区,３丁目,-,東京都新宿区3丁目17-2 アカネビル 8F,35.69164,139.70358,ON Body Clinic(オン・ボディ・クリニック),美容外科,https://souki-kai.or.jp/onbody
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目5-6 キュープラザ新宿三丁目3F,35.69163,139.70559,医療法人 永仁会 Seeds Clinic 新宿三丁目,放射線科,https://www.seeds-clinic.jp/
新宿区,矢来町,-,東京都新宿区矢来町56-11 神楽坂TNビル1F,35.70406,139.73225,医療法人社団 のもと皮膚科・形成外科クリニック,"形成外科, 皮膚科",http://www.nomoto-clin.com/
新宿区,新宿４丁目,-,東京都新宿区新宿4丁目3-22 安藤ビル3F,35.68946,139.70412,新宿美容外科クリニック 新宿院,"形成外科, 美容外科, 皮膚科",https://www.shinjukubiyou.com/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-5-11 新宿三葉ビル7F,35.69275,139.69822,西新宿さいとう眼科,眼科,https://www.nishishinjyuku-saito-ganka.com/
新宿区,神楽坂６丁目,-,東京都新宿区神楽坂6-43 K’s Place 403,35.70363,139.73532,みみ・はな・のど神楽坂クリニック,耳鼻いんこう科,http://www.ent-kagurazaka.jp/
新宿区,百人町２丁目,-,東京都新宿区百人町2丁目11-22,35.70223,139.69922,医療法人社団智嵩会 新宿さくらクリニック,"皮膚科, 泌尿器科",http://www.urodoc.jp/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-10-1 O-GUARD新宿7階,35.69386,139.69884,湘南AGAクリニック新宿大ガード院,皮膚科,https://www.sbc-aga.jp/clinic/branch/agaoguard/
新宿区,新宿４丁目,-,東京都新宿区新宿4丁目2-23 新四curumuビル6階,35.68877,139.70305,湘南美容クリニック新宿南口院,"美容外科, 美容皮膚科",https://www.s-b-c.net/clinic/branch/southshinjuku/
新宿区,片町,-,東京都新宿区片町3-5 シラキュウス・ウェスト101,35.69185,139.72515,Smile+ Dental Clinic,歯科,http://www.spdc.jp/
新宿区,西新宿４丁目,-,東京都新宿区西新宿4-5-8 稲見ビル1,35.68982,139.68465,優歯科クリニック 西新宿,"歯科, 小児歯科",http://www.3uk.jp/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-5-11 岡山ビル1F,35.69712,139.69800,医療法人社団 新宿ブライト歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",http://www.shinjuku-bright.com/
新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-17-23 サンファミール西早稲田2F,35.71295,139.71384,医療生活協同組合 早稲田診療所,"内科, 小児科",http://coopwasedaclinic.com/
新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4丁目3-11,35.71180,139.70308,医療法人社団慈友会 慈友クリニック,"内科, 心療内科, 精神科",http://www.jiyu.or.jp/
新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-1-2 志乃原ビル1階,35.70958,139.71625,ともデンタルクリニック,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科",http://www.tomodental.net/
新宿区,百人町２丁目,-,東京都新宿区百人町2丁目2-1 近藤ビル2F,35.70154,139.70149,医療法人社団仁洋会 新大久保歯科医院,"歯科, 小児歯科",http://www.shinookubo-dental.com/
新宿区,余丁町,-,東京都新宿区余丁町8-16 ネオメディトピア3階,35.69780,139.71516,余丁町皮フ科,皮膚科,http://www.yochomachi-hifuka.com/
新宿区,矢来町,-,東京都新宿区矢来町28,35.70399,139.73027,医療法人社団真昌会 神楽坂岡田診療所,内科,http://okada.med-kagurazaka.com/
新宿区,新宿３丁目,-,東京都新宿区新宿3-29-1 新宿三越アルコット本館(ビックロ)6階,35.69138,139.70300,新宿三丁目駅前眼科,眼科,http://shinjuku3chome-ekimaeganka.org/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-9-10 プルミエ西新宿ビル3F,35.69527,139.69835,平岡矯正歯科,矯正歯科,http://www.hiraoka-ortho.com/
新宿区,西落合３丁目,-,東京都新宿区西落合3丁目2-13 日神パレステージ南長崎101号,35.72351,139.68318,西落合歯科,歯科,http://www12.plala.or.jp/nishiochiai-dc/xi_luo_he_chi_ke/xi_luo_he_chi_ke.html
新宿区,新宿５丁目,-,東京都新宿区新宿5-6-12 MF新宿ビル,35.69211,139.70965,ビオセラクリニック,"内科, 外科, 消化器科",http://www.bio-c.jp/
新宿区,住吉町,-,東京都新宿区住吉町2-14 四谷曙橋ビル4F,35.69202,139.72128,やおいた整形外科,"整形外科, 外科, リハビリテーション科",http://www.yaoita-clinic.com/
新宿区,山吹町,-,東京都新宿区山吹町128 KMビル1階,35.70713,139.72975,医療法人社団明日葉会 城北ホームケアクリニック,"内科, 消化器科, 循環器科",http://web.healthcarenet.jp/~johoku/
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目21-6 龍生堂ビル5F,35.69319,139.70233,新宿東口スキンクリニック,"形成外科, 美容外科, 皮膚科, 美容皮膚科",http://www.skin-c.com/index.html
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目23-1 都里一ビル 4階,35.69278,139.70077,医療法人社団櫻会 ハリウッド・スマイル矯正歯科,矯正歯科,http://www.hollywood-smile.jp/
新宿区,新宿３丁目,-,東京都新宿区新宿三丁目23-14,35.69322,139.70107,新宿3丁目歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",http://sinjyuku.jp/
新宿区,西新宿４丁目,-,東京都新宿区西新宿4丁目4-11,35.68980,139.68509,駒ケ嶺医院,内科,http://www.ibiki-mukokyu.jp/
新宿区,四谷３丁目,-,東京都新宿区四谷3丁目9 光明堂ビル5階,35.68757,139.71982,ねぎし内科診療所,"内科, 心療内科",http://www1.odn.ne.jp/negishi-naika/
新宿区,若松町,-,東京都新宿区若松町33-9 クレドール若松町102,35.70064,139.72006,医療法人社団紫苑会 たかはし眼科クリニック,眼科,http://www.takahashi-ganka.org/
新宿区,新宿５丁目,-,東京都新宿区新宿5丁目10-12,35.69316,139.70820,医療法人社団藤和東光会 藤村内科外科クリニック,"内科, 外科, 呼吸器科, 消化器科, 胃腸科, 循環器科, リハビリテーション科, 放射線科",http://www.fujimuranaikageka.com/
