指標名,ギャラリー,,,,,,
出典,TokyoArtBeat(Gallery),,,,,,
年次,2023/3/22取得,,,,,,
URL,http://www.tokyoartbeat.com/venues/Gallery,,,,,,
備考,（2020年度：577件、2021年度：766件、2022年度：555件）,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,ウェブサイト
港区,南青山二丁目,-,東京都港区西麻布2-7-5 ハウス西麻布4F,35.66217,139.721434,GALLERY WATER,https://www.gallerywater.com/
港区,西麻布二丁目,-,東京都港区西麻布2-7-5 ハウス西麻布4F,35.662197,139.72126,TAV GALLERY,http://tavgallery.com/
品川区,西五反田二丁目,-,東京都品川区西五反田2-2-10 ポーラ第2五反田ビル1F,35.627426,139.721164,ポーラ文化研究所 / ポーラ化粧文化情報センター,https://www.cosmetic-culture.po-holdings.co.jp/
新宿区,舟町,-,東京都新宿区舟町9-2 1F,35.68991,139.7205,プリントギャラリー,https://www.printgallerytokyo.com/
新宿区,住吉町,-,東京都新宿区住吉町10-10,35.693935,139.720248,SYP Gallery,http://arttokyo.sub.jp/
新宿区,愛住町,-,東京都新宿区愛住町7-6サンドエル四谷102号室,35.68976,139.719914,nico project viewingroom,
渋谷区,恵比寿二丁目,-,東京都渋谷区恵比寿2-21-3,35.647869,139.719668,工房親,http://www.kobochika.com/
新宿区,四谷三丁目,-,東京都新宿区四谷3-12 サワノボリビル9F,35.687534,139.719613,TS4312,http://www.ts4312r.com/
港区,南青山四丁目,-,東京都港区南青山4-1-9 秋元南青山ビル 1F,35.667234,139.719539,プリズミックギャラリー,http://www.prismic.co.jp/gallery/
港区,南青山四丁目,-,東京都港区南青山4-7-7,35.665895,139.719351,ギャラリー ＋ クック・ラボ como,http://www.comocomo.net/
品川区,戸越五丁目,-,東京都品川区戸越5-8-19,35.609676,139.719326,Hasu no hana,http://www.hasunohana.net/
港区,南青山四丁目,-,東京都港区南青山4-8-25,35.666985,139.719189,Feb gallery Tokyo,https://febgallerytokyo.com/
渋谷区,恵比寿三丁目,-,東京都渋谷区恵比寿3-3-8,35.645096,139.718997,MA2 Gallery,http://www.ma2gallery.com/
渋谷区,恵比寿二丁目,-,東京都渋谷区恵比寿2-16-8 大串ビル1F,35.646841,139.718988,CAGE GALLERY,http://cagegallery.com/
渋谷区,恵比寿二丁目,-,東京都渋谷区恵比寿2-3-6,35.647908,139.718271,ギャラリードゥポワソン,http://www.deuxpoissons.com
港区,南青山二丁目,-,東京都港区南青山2-24-15 青山タワービル9F,35.670331,139.71826,GALLERY CLASKA,https://www.claska.com/
港区,南青山四丁目,-,東京都港区南青山4-24-4 TKハウス 001 B1F,35.662734,139.718186,STEIN BOX（シュタインボックス）,https://www.facebook.com/STEINBOX/
新宿区,大京町,-,東京都新宿区大京町12-9 2F,35.68385,139.717979,アートコンプレックスセンター,http://www.gallerycomplex.com
新宿区,四谷四丁目,-,東京都新宿区四谷4-10 メイプル花上2F,35.688194,139.717672,ギャラリーニエプス,http://www.niepce-tokyo.net/
港区,南青山三丁目,-,東京都港区南青山3-4-11 ハヤカワビル1F,35.666781,139.717189,スペース・ユイ,http://spaceyui.com/
品川区,上大崎三丁目,-,東京都品川区上大崎3-1-1 JR東急目黒ビル12F,35.633403,139.7167,PUBLICIS WALL GALLERY,https://www.pinterest.jp/publiciswallgallery/
新宿区,西早稲田二丁目,-,東京都新宿区西早稲田2-3-1,35.707478,139.716695,早稲田スコットホールギャラリー,http://www.hoshien.or.jp/gallery/index.html
港区,南青山六丁目,-,東京都港区南青山6-3-7 3F,35.660597,139.716387,SOOT,https://soot.tokyo/
新宿区,四谷四丁目,-,東京都新宿区四谷4-22 第二富士川ビル1F,35.690181,139.716386,Totem Pole Photo Gallery,http://tppg.jp/
港区,北青山二丁目,-, 東京都港区北青山2-12-20 #101,35.670416,139.716159,DAZZLE,http://gallery-dazzle.com/
港区,北青山二丁目,-,東京都港区北青山2-9-16 AAビル1F,35.671527,139.716078,オリエ アート・ギャラリー,http://orie.co.jp/
港区,北青山二丁目,-,東京都港区北青山2-12-23 Uビル 1F,35.670024,139.715695,ギャラリー Jy (ギャラリージー),http://galleryjy.com/
港区,南青山三丁目,-,東京都港区南青山3-15-6 Ripple Square D B1F,35.665092,139.715649,Art Salon SCﾈNE,http://scenetokyo.com/
港区,南青山三丁目,-,東京都港区南青山3-8-5 M385 Building #12,35.667153,139.715548,NADAR / TOKYO（ナダール / 東京）,https://g-nadar.net/
港区,北青山二丁目,-,東京都港区北青山2-10-26,35.672033,139.715289,ギャラリーハウスMAYA,http://www.gallery-h-maya.com/
港区,南青山五丁目,-,東京都港区南青山5-3-5 南青山ミル・ロッシュビル3F,35.663305,139.715232,FRAMED* SPACE 表参道,http://frm.fm/showroom/
港区,南青山三丁目,-,東京都港区南青山3-14-11,35.665303,139.715124,DEE'S HALL,http://www.dees-hall.com/index.html
港区,南青山三丁目,-,東京都港区南青山3-16-14 1F,35.664392,139.714649,ヴォイドプラス,http://www.voidplus.jp
港区,南青山五丁目,-,東京都港区南青山5-17-6 101,35.660636,139.714396,ビリケンギャラリー,http://www.billiken-shokai.co.jp/
港区,南青山五丁目,-,東京都港区南青山5-4-30,35.661977,139.714297,新生堂,http://www.shinseido.com
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1-18-4 NADiff A/P/A/R/T 2F,35.64753,139.714282,スクールデレック芸術社会学研究所,https://www.sgurrdearg.com/
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1-18-4 NADiff A/P/A/R/T 3F,35.647618,139.714239,MEM,http://mem-inc.jp/
港区,北青山三丁目,-,東京都港区北青山3-5-6 青朋ビル 2F,35.667319,139.714066,SPACE FILMS GALLERY,http://www.spacefilms.jp/
渋谷区,恵比寿四丁目,-,東京都渋谷区恵比寿4-10-18 2F,35.645619,139.71388,Galerie Malle（ギャラリーまぁる）,http://galeriemalle.jp/
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-42-5 サイオンビル1Ｆ,35.670938,139.713848,トキ・アートスペース,http://tokiart.life.coocan.jp/
港区,北青山三丁目,-,東京都港区北青山3-5-9,35.666988,139.713677,ファーガス・マカフリー 東京,http://fergusmccaffrey.com/exhibitions/
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-41-3,35.67091,139.71367,EUKARYOTE（ユーカリオ）,http://eukaryote.jp/
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-7-6 オン・サンデーズB1F,35.670694,139.713423,ライトシード・ギャラリー,https://onsundays.shopselect.net/
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-4-7 1F,35.672751,139.713221,MAHO KUBOTA GALLERY,http://www.mahokubota.com/ja/
港区,南青山五丁目,-,東京都港区南青山5-12-3 Noirビル2F,35.661252,139.712924,Akio Nagasawa Gallery Aoyama,http://www.akionagasawa.com
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-4-11 Daiwa神宮前ビル1F,35.672746,139.712909,SLOPE GALLERY,http://www.buenobooks.com/slopegallery/
港区,南青山五丁目,-,東京都港区南青山5-7-17 小原流会館B1F,35.662292,139.712868,hpgrp Gallery 東京,http://hpgrpgallery.com/tokyo/
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-3-24,35.674009,139.712843,Popularity GALLERY & STUDIO,https://www.popularity.co.jp/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-1-23 1F,35.668291,139.712782,OPA gallery･shop,http://opagallery.net/index.html
新宿区,新宿一丁目,-,東京都新宿区新宿1-2-11 近代ビル 3F,35.687727,139.712671,Place M,http://www.placem.com/
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-10-1 サンデシカビル1F,35.673846,139.712421,TAKU SOMETANI GALLERY,http://takusometani.com
港区,南青山五丁目,-,東京都港区南青山5-7-25 ラ･フルール南青山 2F,35.662867,139.712327,アニエスベー ギャラリー ブティック（agn?s b. galerie boutique）,http://www.agnesbgalerieboutique.jp/
港区,南青山五丁目,-,東京都港区南青山5-6-10 5610番館,35.663286,139.712271,Gallery 5610,http://www.deska.jp/
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-13-8  アビターレ神宮前B-3,35.674652,139.712163,VIGLOWA,https://www.viglowa.co.jp/
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-6-7 神宮前ファッションビル 1F,35.672707,139.712115,Gallery 85.4,https://www.instagram.com/gallery85.4/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-5-4 原宿エノモトビル1F,35.667652,139.711977,HBギャラリー,http://www.hbgallery.com/
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-14-17,35.674401,139.711752,SORTone,https://www.instagram.com/sortone_fort/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-2-19,35.666885,139.711533,ギャラリーニイク,http://www.gallery219.com/
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-5-10,35.66928,139.7115,ギャラリー砂翁 & トモス,http://www.saohtomos.com
渋谷区,恵比寿南一丁目,-,東京都渋谷区恵比寿南1-22-3,35.643261,139.711437,America-Bashi Gallery,http://AmericaBashiGallery.com/
港区,南青山五丁目,-,東京都港区南青山4-23-6 1F,35.662494,139.711294,ノートンギャラリー,http://www.nortongallery.jp/
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-19-5,35.673261,139.710424,SCOOTERS FOR PEACE,https://scootersforpeace.com/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-17-3 アーク・アトリウムB02,35.668777,139.710396,表参道画廊,http://omotesando-garo.com/home.html
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-17-3 アーク・アトリウムB02,35.668777,139.710396,ミュゼF,http://omotesando-garo.com/museef/MF.html
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-30-10,35.672099,139.710082,NANZUKA UNDERGROUND,http://www.nug.jp
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-17-16 NICHII PRAT2 1F,35.669248,139.710061,Egen Gallery,https://www.nomadica.jp/egengallery/
渋谷区,恵比寿南一丁目,-,東京都渋谷区恵比寿南1-12-2 南ビル3F,35.645932,139.710028,LIBRAIRIE6 / シス書店,http://www.librairie6.com/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-11-11,35.66709,139.7097,MAKI,https://www.makigallery.com/ja/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-23-2 原宿テラス101,35.669163,139.709637,表参道 Overland Gallery,http://www.overlandhair.com/
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-28-9,35.67197,139.709598,+81 Gallery ? Tokyo,https://plus81.gallery/exhibition_tokyo/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-49-5 Rハウス,35.663325,139.709488,ピンポイントギャラリー,http://www.pinpointgallery.com/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-12-10 表参道ヒルズ同潤館3F,35.666949,139.709429,ROCKET,http://omotesando-rocket.tumblr.com/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-12-10 表参道ヒルズ 同潤会青山アパート再生棟「同潤館」2F,35.666949,139.709429,ギャラリー同潤会,http://www.gallerydojunkai.com/index.htm
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-31-3 宝栄ビル2F-A,35.67335,139.7092,kit gallery,https://kit-gallery.com/
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-10-4 ART CUBE EBIS B1F,35.643786,139.709161,弘重ギャラリー,http://hiroshige-gallery.com/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-7-5 ルイ・ヴィトン表参道ビル7F,35.66641,139.709122,エスパス ルイ・ヴィトン東京,http://espacelouisvuittontokyo.com/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-12-10 表参道ヒルズ 西館1階 W104,35.667143,139.709005,Gallery80 （ギャラリー・エイティ),
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-7-12,35.666344,139.70886,TIERS GALLERY,https://www.arakawagrip.co.jp/tiersgallery/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-52-2 青山オーバルビル2F,35.662425,139.708838,GoFa,http://www.gofa.co.jp/
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-32-10,35.67228,139.708824,Gallery Target,http://www.gallery-target.com/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-6-5 Path表参道A棟1F,35.66603,139.708807,gallery de kasuga,https://www.gallerydekasuga.com/ja/
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-8-2 3F,35.64454,139.7088,KICHI,https://www.instagram.com/282kichi/
新宿区,新宿二丁目,-,東京都新宿区新宿2-16-11-401,35.691422,139.708767,フォトグラファーズギャラリー,http://www.pg-web.net/
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-8-13 キョウデンビル2F,35.644522,139.708753,ギャラリー ここ,https://www.facebook.com/Gallerykoko/
新宿区,新宿二丁目,-,東京都新宿区新宿2-16-11-401,35.691463,139.708738,KULA PHOTO GALLERY,https://pg-web.net/
渋谷区,千駄ケ谷三丁目,-,東京都渋谷区千駄ヶ谷3-20-10,35.676695,139.70866,Cystem Gallery,
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-30-28 原宿ホームズ101,35.674706,139.708624,Gallery 38,http://www.gallery-38.com/
渋谷区,東二丁目,-,東京都渋谷区東2-23-8,35.653066,139.708595,東京アーツギャラリー,http://www.tokyoartsgallery.com/
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-31-18,35.672502,139.708471,ペーターズ・ショップ・アンド・ギャラリー,http://www.paters.co.jp/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-53-70 UNハウス,35.66238,139.708308,UNギャラリー,
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-26-35,35.669656,139.708236,YOD TOKYO,https://www.instagram.com/yod_editions/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-45-5 中澤ビルB1F,35.664392,139.708205,Space Jing,http://spacejing.com/
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-20-9 WAVEビル3F,35.669855,139.708179,SH GALLERY,https://www.shartproject.com/
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-20-18,35.670541,139.708179,デザインフェスタギャラリー原宿,http://www.designfestagallery.com/
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-21-6 大崎ビル3F,35.670285,139.70816,THE blank GALLERY,http://www.the-blank-gallery.com/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-25-7 ?コーポK 103,35.668988,139.708149,GALLERY KTO（ギャラリークトー）,https://www.gallery-kto.com
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-46-14 3F,35.664056,139.708121,Paul Smith SPACE Gallery,https://www.paulsmith.co.jp/stories
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-33-12 ビラビアンカ501,35.673483,139.708038,PROJECT 501,http://project501.tokyo
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-6-9 2F,35.659822,139.707708,SUIFUL,
渋谷区,東二丁目,-,東京都渋谷区東2-27-14 ペガサスマンション恵比寿102,35.651985,139.707689,ニーディ ギャラリー,http://nidigallery.com/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-26-28 JUNK YARD 3F,35.669055,139.707685,WAG Gallery,http://www.wag-gallery.com/
品川区,荏原四丁目,-,東京都品川区荏原4-6-7,35.61368,139.707296,same gallery,https://samegallery.com/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-13-1 アルス表参道,35.666399,139.707235,アルスギャラリー,http://www.a-s-o.jp/gallery/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-26-12 2F,35.66849,139.7072,Gallery W,https://gallery-w.jp/
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-22-11,35.67029,139.7072,SOMSOC Gallery,https://somsoc.jp/
渋谷区,神宮前一丁目,-,東京都渋谷区神宮前1-1-3,35.674094,139.707145,UltraSuperNew Gallery,http://gallery.ultrasupernew.com/
渋谷区,東一丁目,-,東京都渋谷区東1-29-3 SHIBUYA BRIDGE B棟1F,35.652979,139.706984,CONNECT,https://www.instagram.com/cnct_space/
渋谷区,渋谷三丁目,-,東京都渋谷区渋谷3-5-5 HAKKAビル4F,35.657936,139.706953,gallery trim.,
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-10-1 GYRE 3F,35.667416,139.70691,GYRE GALLERY,https://gyre-omotesando.com/art/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-28-15,35.668488,139.706688,Lamp harajuku,http://www.lamp-harajuku.com/
新宿区,新宿三丁目,-,東京都新宿区新宿3-8-9 新宿Qビル 4F,35.690688,139.706674,サードディストリクトギャラリー,http://www.3rddg.com/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-39-6 B1F,35.664947,139.706579,Gallery COMMON,http://www.gallerycommon.com/
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-28-16 TX101ビル3F,35.66863,139.706496,LOV-LAB (LOVELIES LABORATORY),https://6dokidoki.com/
新宿区,新宿三丁目,-,東京都新宿区新宿3-1-32 新宿ビル2号館5F,35.689756,139.706419,KEN NAKAHASHI,https://kennakahashi.net/
新宿区,新宿五丁目,-,東京都新宿区新宿5-18-11 タナカビル101,35.694618,139.706178,新宿眼科画廊,http://www.gankagarou.com
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6-7-11 千春ビル2F 103,35.667065,139.706108,ハラジュクゼット,https://harajukuz.com/
新宿区,大久保一丁目,-,東京都新宿区大久保1-1-10 GUNKAN東新宿602,35.698418,139.705917,どっきん実験室ギャラリー,https://www.facebook.com/%E3%81%A9%E3%81%A3%E3%81%8D%E3%82%93%E5%AE%9F%E9%A8%93%E5%AE%A4-295380820516373/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-36-6 ケーリーマンション3F,35.664313,139.705801,白紙,https://www.instagram.com/hakushi_tokyo/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-36-6 ケーリーマンション2C,35.664313,139.705801,UTRECHT / NOW IDeA,https://utrecht.jp/
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-21-2,35.665353,139.705435,THE SECRET MUSEUM,http://thesecretmuseum.tokyo
渋谷区,渋谷三丁目,-,東京都渋谷区渋谷3-16-3  髙桑ビル 3F?6F,35.656136,139.705219,ギャラリー・ルデコ,http://www.ledeco.net/
渋谷区,代官山町,-,東京都渋谷区代官山町2?3 BF,35.652617,139.705119,Gallery&Souvenir LAID BUG,http://laidbug.com/
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-31-12 FLEG 2F,35.647804,139.704969,(g) Good Design Company,http://www.gooddesigncompany.com
渋谷区,千駄ケ谷三丁目,-,東京都渋谷区千駄ヶ谷3-12-14,35.678007,139.70491,GA gallery,http://www.ga-ada.co.jp/japanese/ga_gallery/gallery_info.html
渋谷区,代官山町,-,東京都渋谷区代官山町13-8 キャッスルマンション113,35.650418,139.70488,Gallery 子の星,http://www.nenohoshi.com/
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-17-3 渋谷アイビスビルB1F,35.659302,139.7048,CASE TOKYO,https://case-publishing.jp/jp/exhibitions/tokyo
渋谷区,神宮前一丁目,-,東京都渋谷区神宮前1-12-6 ドヒビル1F,35.669505,139.704688,SORAMA GALLERY,http://sorama.tokyo/gallery/
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6-12-9,35.666551,139.7045,BLOCK HOUSE,http://blockhouse.jp/
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6-32-5 ドルミ原宿201号,35.66781,139.704407,L'illustre Galerie LE MONDE（ル・モンド）,https://www.galerielemonde.com/
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6-12-9 BLOCK HOUSE 2F,35.666176,139.704403,HARUKAITO by island,http://islandjapan.com/
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6-32-7 近藤ビル 1F,35.66761,139.704174,Printed Union,https://printed-union.aacinc.jp
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6-33-14 神宮ハイツ301/302,35.668049,139.704155,アートスペースAM,http://am-project.jp/
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-33-3 光雲閣110号室,35.647335,139.704119,Fm（エフマイナー）,https://twitter.com/galleryfmtokyo
新宿区,新宿三丁目,-,東京都新宿区新宿3-32-6 BEAMS JAPAN 5F,35.690217,139.704028,Bギャラリー,http://www.beams.co.jp/labels/detail/b-gallery
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6-27-4 東武第二ビル1F,35.66671,139.7037,JPS Gallery（Tokyo）,http://www.jpsgallery.com/
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ 8F,35.658895,139.703587,渋谷ヒカリエ 8/ d47 MUSEUM,http://www.hikarie8.com/d47museum/
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ 8F,35.658895,139.703587,渋谷ヒカリエ 8/ ATELIER,https://www.hikarie8.com/atelier/
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ8F,35.658895,139.703587,渋谷ヒカリエ 8/ COURT,http://www.hikarie8.com/court/
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ 8F,35.658895,139.703587,"渋谷ヒカリエ 8/ CUBE 1, 2, 3",http://www.hikarie8.com/cube/
渋谷区,恵比寿南三丁目,-,東京都渋谷区恵比寿南3-7-17 1F,35.645781,139.703546,AL,http://www.al-tokyo.jp
渋谷区,神宮前一丁目,-,東京都渋谷区神宮前1-14-34 原宿神宮の森 5F,35.671101,139.703144,BLUM & POE,http://blumandpoe.com/?lang=ja
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-16-14 メトロプラザ 1F,35.6615,139.702666,しぶや黒田陶苑,https://www.kurodatoen.co.jp/
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-23-16 cocoti B1F,35.661903,139.702491,DIESEL ART GALLERY,https://www.diesel.co.jp/ja/art-gallery/
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1-12-4,35.69493,139.702434,デカメロン,http://decameron.jp/
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-24-12 渋谷スクランブルスクエア14F,35.658464,139.702289,#NAME?,https://pls-art.com/art-gallery
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-24-12 渋谷スクランブルスクエア 46F,35.658572,139.70224,SKY GALLERY,https://www.shibuya-scramble-square.com/sky/brand/spatial_composition.html
渋谷区,桜丘町,-,東京都渋谷区桜丘町15-8 高木ビル412号室,35.655984,139.701991,Room_412,http://room412.jp
渋谷区,猿楽町,-,東京都渋谷区猿楽町12-8 2F,35.651614,139.701984,MONKEY GALLERY,http://monkeycafe.jp/
渋谷区,渋谷一丁目,-,東京都渋谷区神宮前6-20-10 RAYARD MIYASHITA PARK South 3F,35.661652,139.701665,SAI,http://www.saiart.jp/
新宿区,下落合二丁目,-,東京都新宿区下落合2-5-15 1F,35.716919,139.701473,BaBaBa,https://bababa.jp/
新宿区,新宿三丁目,-,東京都新宿区新宿3-37-11 安与ビル B2F,35.690606,139.701402,柿傳ギャラリー,http://www.kakiden.com/gallery
渋谷区,鴬谷町,-,東京都渋谷区鶯谷町12-6,35.651521,139.701308,LOKO GALLERY,http://lokogallery.com/
渋谷区,猿楽町,-,東京都渋谷区猿楽町29-18 ヒルサイドテラスA棟,35.647592,139.701215,アートフロントギャラリー,http://www.artfrontgallery.com/
渋谷区,猿楽町,-,東京都渋谷区猿楽町22-1,35.649682,139.701191,JINKINOKO GALLERY,https://www.instagram.com/jinkinoko/
渋谷区,桜丘町,-,東京都渋谷区桜丘町16-12,35.6568,139.7011,SACS,https://shibuyasacs.com/
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2-46-5 KM新宿ビル 9F,35.697564,139.700588,ギャルリー トラン・デュ・モンド,http://trains-du-monde.sakura.ne.jp/index.html
渋谷区,猿楽町,-,東京都渋谷区猿楽町18-8 ヒルサイドテラスF棟1F,35.648007,139.700515,gallery ON THE HILL,https://www.galleryonthehill.com/
渋谷区,宇田川町,-,東京都渋谷区宇田川町21-1 西武百貨店渋谷店B館 8F,35.66066,139.700442,西武百貨店 渋谷店 美術画廊,https://www.sogo-seibu.jp/shibuya/
新宿区,下落合三丁目,-,東京都新宿区下落合3-13-17,35.720888,139.70044,アダチ版画研究所,https://www.adachi-hanga.com/
渋谷区,猿楽町,-,東京都渋谷区猿楽町16-15,35.649587,139.70019,DAIKANYAMA T-SITE GARDEN GALLERY,https://store.tsite.jp/daikanyama/
新宿区,下落合二丁目,-,東京都新宿区下落合2-6-3 102,35.716741,139.700169,Alt_Medium,http://altmedium.jp
渋谷区,神南一丁目,-,東京都渋谷区神南1-19-8 渋谷区立勤労福祉会館 1F,35.662506,139.699625,東京都渋谷公園通りギャラリー,http://inclusion-art.jp/
渋谷区,桜丘町,-,東京都渋谷区桜丘町26-1 セルリアンタワーB2F,35.656455,139.699418,GMO Gallery,http://gallery.gmo.jp/
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-1-4 京王百貨店6F,35.690164,139.699213,京王百貨店 新宿店 ギャラリー,https://www.keionet.com/info/shinjuku/
渋谷区,宇田川町,-,東京都渋谷区宇田川町15-1 渋谷パルコB1F,35.662042,139.698978,GALLERY X,https://art.parco.jp/galleryx/
渋谷区,宇田川町,-,東京都渋谷区宇田川町15-1 渋谷PARCO2F,35.662042,139.698978,OIL by 美術手帖,https://oil-gallery.bijutsutecho.com/
渋谷区,宇田川町,-,東京都渋谷区宇田川町15-1 渋谷パルコ 2F,35.662042,139.698978,NANZUKA 2G,https://nug.jp/ja
渋谷区,宇田川町,-,東京都渋谷区宇田川町15-1,35.662049,139.69894,Parco Delfonics Gallery,
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-10-1 MY新宿第2ビル B1F,35.689849,139.698394,ヨドバシフォトギャラリー INSTANCE,
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-6-1 新宿エルタワー 28F ニコンプラザ新宿内,35.692119,139.697974,ニコンプラザ東京,https://www.nikon-image.com/support/showroom/tokyo/event.html
渋谷区,道玄坂二丁目,-,東京都渋谷区道玄坂2-26-18 朝香ビル 103,35.659966,139.697234,ポスターハリスギャラリー,http://posterharis.com/
渋谷区,南平台町,-,東京都渋谷区南平台町8-11 Mo-Greenビル2F,35.65259,139.6971,CONTAINER GRAPHIC GALLERY,https://container-web.jp/
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-14-5,35.695058,139.697055,河合塾美術研究所 Gallery Kart,http://art.kawai-juku.ac.jp/kanto/institution/gll/
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-24-1 エステック情報ビル B1F,35.690301,139.695913,OM SYSTEM GALLERY,https://fotopus.com/showroom/index/contents/i/10
渋谷区,道玄坂二丁目,-,東京都渋谷区道玄坂2-24-1,35.660706,139.695825,Bunkamura Box Gallery,http://www.bunkamura.co.jp/gallery/exhibition/index.html#box
渋谷区,道玄坂二丁目,-,東京都渋谷区道玄坂2-24-1,35.660706,139.695825,Bunkamura Gallery,http://www.bunkamura.co.jp/gallery/exhibition/index.html#main
渋谷区,松涛一丁目,-,東京都渋谷区松濤1?-28-?8 biscuitヒ?ル,35.660338,139.695112,biscuit gallery,https://biscuitgallery.com/
渋谷区,松涛一丁目,-,東京都渋谷区道玄坂2-24-1,35.660577,139.695087,Bunkamura Wall Gallery,https://www.bunkamura.co.jp/gallery/
