0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,渋谷区,渋谷３丁目,-,渋谷区渋谷3-18-7渋谷東1号館5f,35.6571532,139.7038157,OTO,CLUB,Disco ･ Lounge ･ Allmix ･ Techno ･ House ･ HipHop ･ Jazz ･ Electronic ･ R&B,03-3486-8477,-,,,http://shibuya-oto.com/,https://www.tokyo-club.net/shibuya-oto/
,渋谷区,宇田川町,-,渋谷区宇田川町10-2渋谷宇田川町テナント1f,35.6627335,139.6971643,FLAMINGO,カフェ ･ バー,Others,Closed,-,,60名 (席 30程),"1,000円～2,500円",https://www.tokyo-club.net/flamingo/
,渋谷区,神宮前４丁目,-,渋谷区神宮前4-32-13jpr神宮前7f,35.6696224,139.7066044,NGORO NGORO HARAJUKU,ラウンジレストラン,Dub ･ HipHop ･ Live ･ Reggae ･ Others ･ Disco ･ Soul ･ Lounge,Closed,-,,100人,4500円,https://www.tokyo-club.net/ngorongoro/
,渋谷区,円山町,-,渋谷区円山町2-4ジーカンスビル1f,35.658306,139.6952739,FLAME TOKYO,CLUB,Allmix ･ House ･ HipHop ･ R&B ･ EDM ･ TOP40,Closed,-,,500人,"エントランス料金
男性3000円 1ドリンク
女性2000円 1ドリンク
※イベント等によって変更となる可能性があります。必ず事前に下記HPをご覧下さい",https://www.tokyo-club.net/flame-tokyo/
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-17-6プロスペクトb1f,35.6568647,139.6971402,GUILTY,ライブハウス,Live ･ POPs ･ R&B ･ Rock ･ All Genre,03-3770-1130,-,,250人,,https://www.tokyo-club.net/guilty/
,渋谷区,円山町,-,渋谷区円山町2-20,35.6587638,139.6949346,DJ BAR SPACE,バー ･ レンタルスペースバー、クラブ、ナイトライフ,House ･ Techno ･ Disco,Closed,-,,50人,,https://www.tokyo-club.net/dj-bar-space/
,渋谷区,幡ヶ谷１丁目,-,渋谷区幡ヶ谷1-1-5第一岩田ビルb1f,35.6776147,139.6789455,SCUBA,ダイニングバー,Allmix ･ Disco ･ R&B ･ 70s ･ 80s,03-3376-2684,-,,19席,"3,500円",https://www.tokyo-club.net/daining-bar-scuba/
,渋谷区,恵比寿南２丁目,-,渋谷区恵比寿南2-3-3b1f,35.6453677,139.707889,LIFE IS BEAUTIFUL,バー,Others,03-6303-2353,-,,,-,https://www.tokyo-club.net/life-is-beautiful/
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-6-3山路ビルb1f,35.6578015,139.6968052,ZUBAR,DJバー,HipHop ･ House ･ Techno ･ Allmix ･ Jazz ･ Disco ･ Lounge ･ Latin ･ etc.,03-6712-5050,-,,"2,500円","1,000円",https://www.tokyo-club.net/zubar/
,渋谷区,恵比寿西１丁目,-,渋谷区恵比寿西1-8-2ウエストパレス205,35.6477533,139.70825,INDUSTRIAL LOUNGE,ラウンジ,Others,03-3461-1989,-,,150人,5000円,https://www.tokyo-club.net/industrial-lounge/
,渋谷区,宇田川町,-,渋谷区宇田川町36-3渋谷営和ビル5f,35.6619731,139.6973941,CAFE&DINNER スタジオ,カフェ,House ･ Techno ･ Allmix ･ R&B,03-3770-7723,-,,50人,ランチ850円 / 夜2000円前後,https://www.tokyo-club.net/cafedinner-studio/
,渋谷区,渋谷３丁目,-,渋谷区渋谷3-1-9b1f,35.6576933,139.7078411,SOFT,バー ･ イベントスペース,House ･ HipHop ･ Allmix ･ Electronic,Closed,-,,メイン50人 / ラウンジ20人,1500円～,https://www.tokyo-club.net/soft/
,渋谷区,宇田川町,-,渋谷区宇田川町11-11柳光ビル4f,35.6626422,139.6972857,GALLERY&BAR COCOON,DJバー,Soul ･ Funk ･ HipHop ･ Allmix ･ R&B,Closed,-,,,"2010年11月
2013年7月(リオープン) / 閉店: 2018年5月31日",https://www.tokyo-club.net/cocoon/
,渋谷区,宇田川町,-,渋谷区宇田川町11-11柳光ビル本館3f,35.6625731,139.6971993,喫茶SMiLE,カフェバー,Live ･ Allmix ･ House ･ Jazz ･ Others,不明,-,,30名未満 (目算),ランチ500円～ / イベント時1500円,https://www.tokyo-club.net/smile/
,渋谷区,幡ヶ谷２丁目,-,渋谷区幡ヶ谷2-8-15幡ヶ谷k3ビルb1f,35.6780195,139.6770801,FORESTLIMIT,イベントスペース ･ カフェ,Live ･ Others ･ Electronic ･ Jazz ･ All Genre,03-6276-2886,-,,100人,,https://www.tokyo-club.net/forestlimit/
,渋谷区,宇田川町,-,渋谷区宇田川町30-5jowビルb1f,35.6608944,139.6979788,東京354CLUB,ラウンジ ･ カフェ,Techno ･ House ･ Minimal ･ TechHouse,Closed,-,,100人,3000円,https://www.tokyo-club.net/tokyo354club/
,渋谷区,宇田川町,-,渋谷区宇田川町36-2ノア渋谷ビルb1f,35.6621203,139.6972624,Coins Bar,ダイニングバー,Allmix ･ Others,Closed,-,,約50人,2000円前後,https://www.tokyo-club.net/coins-bar/
,渋谷区,宇田川町,-,渋谷区宇田川町11-1柳光ビル別館b1f,35.6626422,139.6972857,ROCKAHOLIC,ミュージックバー地理資料,Rock ･ Metal ･ Punk,03-6416-9469,-,,48席,2500円,https://www.tokyo-club.net/rockaholic/
,渋谷区,円山町,-,渋谷区円山町2-3o-westビル7f,35.6584968,139.6952872,7th FLOOR,ライブハウス ･ バー,Live ･ Others ･ POPs ･ Rock,03-3462-4466,-,,100人,,https://www.tokyo-club.net/7th-floor/
,渋谷区,円山町,-,渋谷区円山町2-32f,35.6584968,139.6952872,TSUTAYA O-WEST,ライブハウス,Others ･ POPs ･ Rock ･ Jazz ･ Live,03-5784-7088,-,,600人,,https://www.tokyo-club.net/o-west/
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-6-5ハギビル2f,35.6577479,139.6991906,TRUMPLOUNGE/HOUSE,イベントスペース,House ･ Techno ･ Electronic ･ etc.,Closed,-,,140人 / スタンディング60～80人×2フロア,4000円,https://www.tokyo-club.net/trumphouse/
,渋谷区,桜丘町,-,渋谷区桜丘町16-12musiclandkeyb1f,35.657393,139.7018567,RUIDO K2,ライブハウス ･ CLUB,Live ･ Others ･ POPs ･ Rock ･ Jazz ･ All Genre,Closed,-,,200人,,https://www.tokyo-club.net/ruido-k2/
,渋谷区,宇田川町,-,渋谷区宇田川町32-13-4クアトロビル5f,35.6609861,139.697567,CLUB QUATTRO,ライブハウス,Live ･ Others ･ POPs ･ Rock,03-3477-8750,-,,800人,3000円前後,https://www.tokyo-club.net/club-quattro/
,渋谷区,宇田川町,-,渋谷区宇田川町10-1パークビル2f,35.6625497,139.6969471,虎子食堂,レストラン ･ バー,Allmix ･ All Genre,03-6416-1197,-,,70人,"2,800円",https://www.tokyo-club.net/toranoko-shokudo/
,渋谷区,渋谷２丁目,-,渋谷区渋谷2-9-13aiiaannexビルb1f,35.6608631,139.7076366,0 Zero,クラブ ･ カフェ,House ･ Techno ･ Crossover ･ Electronic ･ Others,03-3797-9933,-,,100人前後,,https://www.tokyo-club.net/zero/
,渋谷区,渋谷１丁目,-,渋谷区渋谷1-27-1高架下1f,35.6604773,139.7012688,Cafe & Bar SCRAMBLE,カフェ ･ バー,Allmix,03-5468-1200,-,,立 120名 (70席前後),1500円,https://www.tokyo-club.net/scramble/
,渋谷区,桜丘町,-,渋谷区桜丘町3-3第二岡崎ビルb1f,35.656598,139.7022922,club乙 kinoto,ライブハウス,Live ･ POPs ･ Rock ･ All Genre,Closed,-,,150人,,https://www.tokyo-club.net/club-kinoto/
,渋谷区,東３丁目,-,渋谷区東3-16-6liquidroom2f,35.6490979,139.7106403,KATA,ギャラリー ･ イベントスペース,Allmix ･ Others,不明,-,,100～150人,2000円前後,https://www.tokyo-club.net/kata/
,渋谷区,宇田川町,-,渋谷区宇田川町25-1江島屋ビルb1f,35.6605611,139.6992968,dMz,バー,HipHop ･ Allmix ･ R&B,Closed,-,,2000円前後,-,https://www.tokyo-club.net/dmz/
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ケ谷1-13-11チャリ千駄ケ谷b1f,35.677198,139.7118923,ディクショナリー倶楽部,レストラン ･ イベントスペース,Others,Closed,-,,1000円～3000円,2013年4月,https://www.tokyo-club.net/dictionaryclub/
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-7-10新大宋ソシアルビルb2f,35.6575953,139.6993465,Lamafa,DJバー ･ スポーツバー,Allmix,Closed,-,,2500円,-,https://www.tokyo-club.net/lamafa/
,渋谷区,宇田川町,-,渋谷区宇田川町14-1嘉乃田ビルb1f,35.6619053,139.6983967,kinobar,DJバー,House ･ Techno ･ Electro,Closed,-,,80人,2500円,https://www.tokyo-club.net/kinobar/
,渋谷区,宇田川町,-,渋谷区宇田川町4-7トウセン宇田川ビル1f,35.6624798,139.697888,STAR LOUNGE,ライブハウス,HipHop ･ Allmix ･ Live ･ R&B ･ DUBSTEP ･ All Genre,03-6277-5373,-,,250人,,https://www.tokyo-club.net/star-lounge/
,渋谷区,円山町,-,渋谷区円山町5-3萩原ビルb1f,35.6570355,139.6955348,BAR SAZANAMI,バー,HipHop ･ Allmix ･ POPs ･ R&B ･ Disco,03-6657-3870,-,,,"2006年 (～2016年3月)
※現在は別形態の店として営業",https://www.tokyo-club.net/bar-sazanami/
,渋谷区,渋谷１丁目,-,渋谷区渋谷1-6-3,35.6608833,139.7057167,COZMO’S,カフェ ･ バー ･ イベントスペース,Others ･ Live ･ All Genre,03-3407-5166,-,,40名前後 ※目算,1000円～2000円,https://www.tokyo-club.net/cozmos/
,渋谷区,猿楽町,-,渋谷区猿楽町3-9アベニューサイド代官山3f,35.652071,139.7042789,NOMAD,ライブハウス,Live ･ Others,03-3770-3723,-,,80人,,https://www.tokyo-club.net/nomad/
,渋谷区,宇田川町,-,渋谷区宇田川町31-3第3田中ビルb1f,35.6613426,139.6978405,WASTED TIME,ライブバー,Rock ･ Others ･ Live,Closed,-,,50人,2000円,https://www.tokyo-club.net/wasted-time/
,渋谷区,恵比寿南２丁目,-,渋谷区恵比寿南2-3-14conzeebisub1f,35.6455931,139.7075818,NOS EBISU,ダイニングバー地理資料,Allmix ･ Live ･ Techno ･ R&B,03-5773-1727,-,,スタンディング 180人,3500円,https://www.tokyo-club.net/nos-ebisu/
,渋谷区,宇田川町,-,渋谷区宇田川町4-3ホテルユニゾ渋谷b1f,35.66257,139.6983586,NOS ORG,ダイニングバー,Others,Closed,-,,立 200人 (100席以上),3000円,https://www.tokyo-club.net/nos-org/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-23-12フォンティスビルb1f,35.6599995,139.6959643,DROP Shibuya,クラブ ･ レストラン,House ･ Allmix ･ HipHop ･ Reggae ･ R&B,Closed,-,,300人,ランチ1000円 / 3000円,https://www.tokyo-club.net/xanadu/
,渋谷区,宇田川町,-,渋谷区宇田川町13-16国際ビルa館b2f,35.6614083,139.6984171,CYCLONE,ライブハウス,Rock ･ Live,03-3463-0069,-,,300人,3000円,https://www.tokyo-club.net/cyclone/
,渋谷区,宇田川町,-,渋谷区宇田川町31-2渋谷ビーム7f,35.6615211,139.6974871,J-POP CAFE,イベントスペース,Live ･ POPs ･ Others,Closed,-,,200人,,https://www.tokyo-club.net/j-pop-cafe/
,渋谷区,宇田川町,-,渋谷区宇田川町4-7トウセン宇田川町ビル3f,35.6624798,139.697888,Milkyway,ライブハウス ･ バー,Live ･ All Genre,03-6416-3227,-,,250人,3000円前後,https://www.tokyo-club.net/milkyway/
,渋谷区,神宮前５丁目,-,渋谷区神宮前5-47-6b1f,35.6638344,139.7079309,Tokyo Salon,パーティーラウンジ ･ バー,Live ･ Allmix ･ Others,Closed,-,,300人,4500円,https://www.tokyo-club.net/tokyo-salon/
,渋谷区,代々木１丁目,-,渋谷区代々木1-28-9代々木village,35.6819199,139.7011166,Village Music Bar,ミュージックバー旅行ガイド、旅行記,Techno ･ Electronic ･ R&B ･ Jazz ･ Disco ･ etc.,Closed,-,,"3,000円～",2011年11月,https://www.tokyo-club.net/village-music-bar/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-20-9柳光ビル3f,35.6595673,139.6959064,Bar Come On Rock,バー,Rock ･ POPs,Closed,-,,2500円,2011年5月 / 閉店: 2015年11月1日,https://www.tokyo-club.net/bar-come-on-rock/
,渋谷区,宇田川町,-,渋谷区宇田川町10-1パークビル3f,35.6625497,139.6969471,Rock no Cocoro,ミュージックバー,Rock ･ 70s ･ 80s ･ Punk ･ Metal,03-6712-7697,-,,"2,500円",2007年,https://www.tokyo-club.net/rock-no-cocoro/
,渋谷区,宇田川町,-,渋谷区宇田川町13-17ライズビル地下,35.6615117,139.6987557,WWW,ライブハウス,Live ･ All Genre,03-5458-7685,-,,400人,3800円,https://www.tokyo-club.net/shibuya-www/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-29-5渋谷プライム5f,35.6594915,139.6983876,SHOWER LOUNGE PLUS,ラウンジ ･ レストラン,Allmix ･ House ･ Techno ･ Electronic ･ Others,Closed,-,,300人,3800円,https://www.tokyo-club.net/shower-lounge-plus/
,渋谷区,神宮前６丁目,-,渋谷区神宮前6-18-8ニュー関口ビルb1f,35.6643809,139.7026453,CROCODILE,ライブハウス,Live ･ Others,03-3499-5205,-,,100名,3500円,https://www.tokyo-club.net/crocodile/
,渋谷区,宇田川町,-,渋谷区宇田川町10-1パークビル4f,35.6625497,139.6969471,Liaison,カフェ ･ ダイニング,Live ･ Others,Closed,-,,2000円前後,-,https://www.tokyo-club.net/liaison/
,渋谷区,神南１丁目,-,渋谷区神南1-6-8b1f,35.6643992,139.6993843,eggman,ライブハウス,Live ･ All Genre,03-3496-1561,-,,350人,"4,000円",https://www.tokyo-club.net/eggman/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-22-6crea道玄坂b2f,35.6595453,139.6955556,guest,ライブハウス,All Genre ･ Live,Closed,-,,,2011年 / 閉店: 2017年12月,https://www.tokyo-club.net/guest/
,渋谷区,宇田川町,-,渋谷区宇田川町20-15ヒューマックスパビリオン渋谷公園通りb1f,35.6611705,139.7002213,GRANDE,ラグジュアリーレストラン,Others,0120-926-428,-,,250人,4000円,https://www.tokyo-club.net/grande/
,渋谷区,円山町,-,渋谷区円山町2-161f,35.6583039,139.6950279,WOMB LOUNGE,ラウンジ ･ イベントスペース,Techno ･ House ･ Electronic ･ Bass ･ etc.,03-5459-1383,-,,3500円,http://www.womb.co.jp/lounge/,https://www.tokyo-club.net/womb-lounge/
,渋谷区,神宮前５丁目,-,渋谷区神宮前5-27-7b1f,35.6648579,139.7034496,Galaxy Gingakei,ミュージックスペース ･ ギャラリー,Others,Closed,-,,136m2 | 有効床面積 84m2,"2,000円～",https://www.tokyo-club.net/galaxy-gingakei/
,渋谷区,東３丁目,-,渋谷区東3-16-6リキッドルーム2f,35.6490979,139.7106403,TimeOut Café & Diner,ラウンジ ･ カフェ音楽、オーディオ,Live ･ Lounge ･ Others,03-5774-0440,-,,100人,"1,500円",https://www.tokyo-club.net/timeout-cafe-diner/
,渋谷区,円山町,-,渋谷区円山町7-1(※移転),35.6594643,139.6999478,CAFE&BAR LX,バー ･ レンタルスペース,Others ･ All Genre,不明,-,,"B1F 30人
3F 20人
4F 10人",,https://www.tokyo-club.net/cafebar-lx/
,渋谷区,東２丁目,-,渋谷区東2-20-13シャトレー渋谷b1f,35.6533815,139.7090479,dining&bar KITSUNE,ダイニングバー,House ･ HipHop ･ Electronic ･ Others,03-5766-5911,-,,300人,"3,500円",https://www.tokyo-club.net/diningbar-kitsune/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-14-82f-4f,35.65868409999999,139.6956445,TSUTAYA O-EAST,ライブハウス,Live ･ All Genre ･ Others,03-5458-4681,-,,1300人,公演により変動,https://www.tokyo-club.net/o-east/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-13-5ハーベストビルb1f,35.6583598,139.6956313,SHIBUYA DESEO,ライブハウス,Live ･ Others ･ All Genre,03-5457-0303,-,,ステージ: 33平米 / 客席フロア: 51平米 / ラウンジ: 36平米,,https://www.tokyo-club.net/shibuya-deseo/
,渋谷区,神南１丁目,-,渋谷区神南1-3-4神南ビルb1f,35.6629798,139.7000961,UNDER DEER LOUNGE,ミュージックラウンジシティガイド、地域情報,Live ･ POPs ･ Soul ･ Funk ･ All Genre,03-5728-2655,-,,50人～150人前後,4000円,https://www.tokyo-club.net/under-deer-lounge/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-23-12フォンティスビル3f,35.6599995,139.6959643,Icon,ラウンジ ･ イベントスペース,Techno ･ House ･ Electronic ･ Lounge,03-6277-5987,-,,180人,ランチ1000円 / パーティー 3000円～,https://www.tokyo-club.net/icon/
,渋谷区,宇田川町,-,渋谷区宇田川町4-7トウセン宇田川ビルb1f,35.6624798,139.697888,CHELSEA HOTEL,ライブハウス ･ クラブ,Techno ･ DUBSTEP ･ Live ･ Allmix ･ Others,03-3770-1567,-,,300人,,https://www.tokyo-club.net/chelsea-hotel/
,渋谷区,円山町,-,渋谷区円山町5-3萩原ビルb1f,35.6570355,139.6955348,ACID PANDA CAFE,DJバー ･ CLUB音楽、オーディオ,Allmix ･ Electronic,Closed,-,,60人,3000円,https://www.tokyo-club.net/acid-panda-cafe/
,渋谷区,神泉８丁目,-,渋谷区神泉8-1鈴屋ビルb1f,35.6551275,139.6939618,CLUB HAZARD,CLUB,HipHop ･ Live ･ R&B,Closed,-,,200人,3500円,https://www.tokyo-club.net/club-hazard/
,渋谷区,渋谷１丁目,-,渋谷区渋谷1-10-7グローリア宮益坂iiib1f,35.660543,139.70495879999999,LUSH,CLUB ･ ライブハウスメイク、化粧品,Live ･ All Genre ･ Others,03-5467-3071,-,,100人,2000円 1ドリンク～,https://www.tokyo-club.net/lush/
,渋谷区,神宮前２丁目,-,渋谷区神宮前2-22-2fictionbldb2f,35.674978,139.7105852,FICTION UG,CLUB ･ イベントスペース,House ･ Techno ･ Allmix,Closed,-,,300人,,https://www.tokyo-club.net/fiction-ug/
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ケ谷2-1-8バルビゾン8-館201,35.6755639,139.7068831,GOOD LIFE LOUNGE,ラウンジ,Lounge ･ Allmix ･ Others,03-5474-7789,-,,40人,2500円,https://www.tokyo-club.net/good-life-lounge/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-22-6,35.659715,139.6955557,しぶや花魁,DJバー ･ レストラン,Allmix,03-5456-8782,-,,席数 : 1F 20人 / 2F 25人,3000円,https://www.tokyo-club.net/oiran/
,渋谷区,東１丁目,-,渋谷区東1-25-2マルハシビルb1f,35.654636,139.7084726,CLUB CRAWL,ライブハウス ･ CLUB,Rock ･ Acoustic ･ Live ･ Others,03-3498-3113,-,,200人,イベント時 DOOR / 2000円～3000円 1ドリンク,https://www.tokyo-club.net/club-crawl/
,渋谷区,神南１丁目,-,渋谷区神南1-12-14星ビル301,35.66284810000001,139.700682,TRUMPROOM,CLUB,House ･ Techno ･ Electronic ･ DUBSTEP,Closed,-,,300人 / 2フロア 約70坪,"4,000円",https://www.tokyo-club.net/trumproom/
,渋谷区,宇田川町,-,渋谷区宇田川町32-6長崎ビル2f,35.6610553,139.6972224,SOUL SMOOTH cafe,カフェ ･ バー,R&B ･ Allmix,Closed,-,,50人,1800円,https://www.tokyo-club.net/soul-smooth-cafe/
,渋谷区,宇田川町,-,渋谷区宇田川町10-1パークビルb1f,35.6625497,139.6969471,JUMP,DJバー,HipHop ･ Reggae ･ House ･ Techno ･ Rock ･ Electro,03-6416-9203,-,,80人,3000円,https://www.tokyo-club.net/jump/
,渋谷区,神南１丁目,-,渋谷区神南1-9-11インタービルⅱ5f,35.6649231,139.701558,Cafe Apres-midi,バー ･ カフェレストランのレビュー、予約,Soul ･ Disco ･ House ･ Live ･ Others,03-5428-5121,-,,25席,2000円,https://www.tokyo-club.net/cafe-apres-midi/
,渋谷区,桜丘町,-,渋谷区桜丘町26-1セルリアンタワー東急ホテル2f,35.6564093,139.6993541,JZ Brat SOUND OF TOKYO,ダイニングクラブ,Jazz ･ Soul ･ House ･ POPs ･ R&B ･ Rock,03-5728-0168,-,,スタンディング200人 / 着席時100人,ミュージックチャージ 3150円～ / 金･土曜日深夜 クラブイベント -エントランス 1000/1drink～音楽、オーディオ,https://www.tokyo-club.net/jz-brat-sound-of-tokyo/
,渋谷区,恵比寿西１丁目,-,渋谷区恵比寿西1-10-8本間ビルb1f,35.6465397,139.7076616,Bar audio!,DJバー,80s ･ 70s ･ Soul ･ 90s ･ Disco ･ Jazz,営業不明,-,,約50人前後,2500円,https://www.tokyo-club.net/bar-audio/
,渋谷区,神宮前５丁目,-,渋谷区神宮前5-50-6中島ビルb1f,35.6629471,139.7098957,JAM Renaissance,ラウンジ,House ･ Techno ･ Jazz ･ Disco,03-3486-3510,-,,50人,4000円,https://www.tokyo-club.net/jam-renaissance/
,渋谷区,桜丘町,-,渋谷区桜丘町16-7鈴木ビルb1f,35.6564064,139.7010788,Shibuya Aurra,イベントスペース,HipHop ･ House ･ Trance ･ Reggae ･ R&B ･ Soul,03-3770-8644,-,,100人,"3,500円",https://www.tokyo-club.net/shibuya-aurra/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-22-6,35.659715,139.6955557,O FLOOR,バー ･ イベントスペース,Others,Closed,-,,2000円 / ドリンク500円～,-,https://www.tokyo-club.net/o-floor/
,渋谷区,渋谷３丁目,-,渋谷区渋谷3-15-5パールビルb1f,35.6555373,139.7059795,bar SHIFTY,CLUB ･ バー,HipHop ･ Disco ･ Soul ･ Techno ･ House ･ Allmix,Closed,-,,70人,3000円,https://www.tokyo-club.net/bar-shifty/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-25-17カスミビル4f,35.659583,139.6976588,RUBY ROOM,CLUB ･ バー,House ･ Techno ･ Live ･ Rock ･ etc.,03-3780-3022,-,,100人前後,2800円,https://www.tokyo-club.net/ruby-room/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-23-13shibuyadelitowerb1,35.6601085,139.6961331,EN SOF TOKYO,ダイニングバー,Techno ･ House ･ Electro ･ Drum&Bass ･ BassMusic ･ Others,Closed,-,,70人,"3,000円",https://www.tokyo-club.net/en-sof-tokyo/
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-17-9skプラザビルb1,35.6570256,139.6970046,Lounge KARASU,CLUB ･ ラウンジ,House ･ Allmix ･ Electronic,Closed,-,,金･土はエントランスフィー 男性2500円 / 女性1500円(各2D付),-,https://www.tokyo-club.net/lounge-karasu/
,渋谷区,西原２丁目,-,渋谷区西原2-27-4b1,35.6752279,139.6783653,CLUB HEAVY SICK,CLUB ･ ライブハウス,HipHop ･ Rock ･ Reggae ･ Live,03-3466-1445,-,,100人,1500円～2000円,https://www.tokyo-club.net/club-heavy-sick/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-14-8o-eastビル1f,35.6587215,139.6956111,duo MUSIC EXCHANGE,ライブハウス,Jazz ･ Rock ･ POPs ･ Live ･ etc.,03-5459-8716,-,,1000人前後,"3,500円",https://www.tokyo-club.net/duo-music-exchange/
,渋谷区,恵比寿西１丁目,-,渋谷区恵比寿西1-8-2ウエストパレスb1f,35.6477754,139.7082899,Bar Jam,DJバー,Others ･ Allmix ･ House ･ Techno,Closed,-,,30人前後,3000円,https://www.tokyo-club.net/bar-jam/
,渋谷区,恵比寿西２丁目,-,渋谷区恵比寿西2-9-9代官山テクノビル2f,35.6505465,139.7042207,enjoy!house,バー,House ･ HipHop ･ Techno ･ Allmix ･ Others ･ Jazz ･ Disco ･ Soul ･ TechHouse,03-5489-1591,-,,,1995年,https://www.tokyo-club.net/enjoyhouse/
,渋谷区,神南１丁目,-,渋谷区神南1-15-7coenビルb1,35.6636029,139.6993685,UNDERBAR,CLUB,HipHop ･ House ･ R&B ･ Electronic,03-3780-0858,-,,80人,"3,000円",https://www.tokyo-club.net/underbar/
,渋谷区,宇田川町,-,渋谷区宇田川町4-9クレタケビル3f,35.6624866,139.6977012,Organ Bar,CLUB,HipHop ･ House ･ Allmix ･ Techno ･ Reggae ･ R&B ･ Disco ･ Old school ･ Soul ･ Funk,03-5489-5460,-,,小箱,2000円,https://www.tokyo-club.net/organ-bar/
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-13-2宝ビルb1f,35.6575691,139.6985768,NOSTYLE,CLUB,Allmix ･ Techno ･ HipHop ･ House ･ Electronic ･ Jazz,03-3462-4375,-,,100人,"3,300円",https://www.tokyo-club.net/nostyle/
,渋谷区,神宮前２丁目,-,渋谷区神宮前2-13-2ユハラアネックスビル2f,35.674846,139.7124577,NEON,DJバー,House ･ Techno ･ Live,Closed,-,,60人,,https://www.tokyo-club.net/neon/
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-17-12野々ビル2f,35.6572087,139.6969676,Edge End,DJBAR,Lounge ･ Live ･ Rock,03-5458-6385,-,,3000円,1995年,https://www.tokyo-club.net/edge-end/
,渋谷区,渋谷１丁目,-,渋谷区渋谷1-10-2志水ビルb1f,35.6606844,139.7050691,club bar FAMILY,CLUB,BlackMusic ･ HipHop ･ Techno ･ Allmix ･ R&B,03-3400-9182,-,,200人,3000円,https://www.tokyo-club.net/club-bar-family/
,渋谷区,宇田川町,-,渋谷区宇田川町11-6渋谷宇田川kkビル3f,35.6623409,139.6974617,ROOTS,DJバー,Reggae ･ House ･ Trance ･ Allmix ･ HipHop ･ Techno,03-6273-2345,-,,50人～70人,3000円,https://www.tokyo-club.net/roots/
,渋谷区,神南１丁目,-,渋谷区神南1-23-13丸大ビルb1f,35.6601536,139.7010017,PLUG IN STUDIO,ライブハウス ･ イベントスペース,Acoustic ･ Rock ･ etc.,03-5428-9188,-,,100名 / 着席60名,"2,500円～",https://www.tokyo-club.net/plug/
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-22-12長島第一ビルb1f/2f,35.656595,139.6957,ATLAS,CLUB,HipHop ･ Electronic ･ R&B ･ Reggae,CLOSED,-,,3500円,2012年1月,https://www.tokyo-club.net/atlas/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-10-7新大宗ビルb1f,35.6584876,139.6972554,SOUND MUSEUM VISION,CLUB,House ･ HipHop ･ Allmix ･ Techno ･ EDM ･ Live ･ Reggae ･ Electro ･ etc.,Closed,-,,"1000人 / 面積: 300坪
GAIA: 500
DEEP SPACE: 200
D-LOUNGE: 80
WHITE: 80
D-BAR: 50","5,000円",https://www.tokyo-club.net/sound-museum-vision/
,渋谷区,渋谷１丁目,-,渋谷区渋谷1-11-1coi西青山ビルb1f,35.6610321,139.70448,SECO,CLUB,HipHop ･ House ･ Techno ･ Disco ･ Jazz,Closed,-,,250人,3500円,https://www.tokyo-club.net/seco/
,渋谷区,円山町,-,渋谷区円山町2-4ジーカンスビル1f,35.658306,139.6952739,27destiny,CLUB,Allmix ･ HipHop ･ POPs ･ Reggae ･ Live ･ R&B,Closed,-,,250名前後,3800円,https://www.tokyo-club.net/27destiny/
,渋谷区,宇田川町,-,渋谷区宇田川町4-7トウセン宇田川町ビル2f,35.6624798,139.697888,shibuya THE GAME,Club,HipHop ･ R&B ･ Reggae,03-5456-5038,-,,300人,3500円,https://www.tokyo-club.net/shibuya-the-game/
,渋谷区,渋谷２丁目,-,渋谷区渋谷2-17-3渋谷アイビスビルb1f/b2f,35.6602951,139.7081112,Club ELF,CLUB,Allmix ･ HipHop ･ R&B ･ Electronic ･ EDM,Closed,-,,地下1階ラウンジ 50人 / 地下2階フロア 300人,4500円,https://www.tokyo-club.net/club-elf/
,渋谷区,神南１丁目,-,渋谷区神南1-13-15光立ビルb1f,35.6639874,139.7004111,KOARA,DJバー,Techno ･ House ･ Allmix ･ Disco,03-6423-0644,-,,40人前後,3000円,https://www.tokyo-club.net/koara/
