0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,中央区,入船３丁目,-,中央区入船3-8-9,35.6705639,139.7771191,味ひろ,日本料理,BRONZE,"2026/bronze, 2025/hyakumeiten",4.23,90,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1313/A131301/13293039/
,中央区,湊３丁目,-,中央区湊3-4-2,35.6698099,139.77769,味幸,日本料理,BRONZE,"2026/bronze, 2025/bronze, 2025/hyakumeiten",4.23,85,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1313/A131301/13277529/
,中央区,日本橋人形町１丁目,-,中央区日本橋人形町1-5-10,35.6852814,139.7821384,礒田,日本料理,SILVER,"2026/silver, 2025/hyakumeiten",4.23,159,-,-,https://tabelog.com/tokyo/A1302/A130204/13303109/
,中央区,銀座５丁目,-,中央区銀座5-14-15,35.6706392,139.7719892,井雪,日本料理,SILVER,"2026/silver, 2025/bronze, 2024/bronze, 2023/bronze, 2022/silver, 2021/silver, 2020/bronze, 2019/silver, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.31,243,-,-,https://tabelog.com/tokyo/A1301/A130101/13030881/
,中央区,銀座７丁目,-,中央区銀座7-7-7,35.6691889,139.7619934,USHIGORO S. GINZA,焼肉,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2025/hyakumeiten, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2020/hyakumeiten, 2019/hyakumeiten",4.02,875,"￥20,000～￥29,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1301/A130101/13222093/
,中央区,銀座５丁目,-,中央区銀座5-4-6,35.6717161,139.7633311,エスキス,フレンチ,BRONZE,"2026/bronze, 2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.33,1123,"￥30,000～￥39,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1301/A130101/13142530/
,中央区,日本橋人形町２丁目,-,中央区日本橋人形町2-10-11,35.685642,139.7840497,江戸前晋作,天ぷら,BRONZE,"2026/bronze, 2025/bronze, 2025/hyakumeiten, 2023/hyakumeiten",4.08,299,"￥20,000～￥29,999",-,https://tabelog.com/tokyo/A1302/A130204/13270572/
,中央区,銀座１丁目,-,中央区銀座1-14-6,35.6730276,139.7697806,おにく 花柳,牛料理,BRONZE,"2026/bronze, 2025/bronze",4.13,232,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1301/A130101/13278579/
,中央区,日本橋人形町１丁目,-,中央区日本橋人形町1-5-5,35.6852936,139.781613,川田,日本料理,BRONZE,"2026/bronze, 2025/bronze, 2022/bronze, 2021/bronze, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",3.96,216,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1302/A130204/13232330/
,中央区,銀座７丁目,-,中央区銀座7-3-16,35.6706392,139.7719892,かわむら,ステーキ,SILVER,"2026/silver, 2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2025/hyakumeiten, 2024/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.23,204,-,-,https://tabelog.com/tokyo/A1301/A130101/13016506/
,中央区,日本橋室町２丁目,日八京,中央区日本橋室町2-1-1,35.686372,139.7731296,広東料理 センス,中華料理、飲茶・点心,BRONZE,"2026/bronze, 2025/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2017/-, 2024/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",3.95,1200,"￥15,000～￥19,999","￥8,000～￥9,999",https://tabelog.com/tokyo/A1302/A130202/13020361/
,中央区,日本橋室町１丁目,日八京,中央区日本橋室町1-11-8,35.6857477,139.7756515,貴山,日本料理,SILVER,2026/silver,4.22,45,-,-,https://tabelog.com/tokyo/A1302/A130202/13303152/
,中央区,銀座６丁目,-,中央区銀座6-3-15,35.6714621,139.7608853,きよ田,寿司,BRONZE,"2026/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/silver, 2018/-, 2025/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",3.97,315,"￥50,000～￥59,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1301/A130101/13070238/
,中央区,銀座５丁目,-,中央区銀座5-5-18,35.6716281,139.7637047,きよ田 離れ,寿司,BRONZE,"2026/bronze, 2025/bronze, 2025/hyakumeiten",4.02,47,"￥100,000～",-,https://tabelog.com/tokyo/A1301/A130101/13256392/
,中央区,銀座２丁目,-,中央区銀座2-10-11,35.6720816,139.7682929,銀座 大石,フレンチ,SILVER,"2026/silver, 2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.46,799,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1301/A130101/13238352/
,中央区,銀座８丁目,-,中央区銀座8-10-17,35.6681009,139.7625482,銀座かに松,かに、日本料理,BRONZE,2026/bronze,4.17,107,"￥50,000～￥59,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1301/A130103/13278339/
,中央区,銀座２丁目,-,中央区銀座2-10-11,35.6720816,139.7682929,銀座 きた川,日本料理、天ぷら,BRONZE,"2026/bronze, 2025/silver, 2024/silver, 2025/hyakumeiten, 2023/hyakumeiten",4.38,376,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1301/A130101/13275790/
,中央区,銀座７丁目,-,中央区銀座7-4-5,35.6701249,139.7611427,銀座 きた福,かに、日本料理、すっぽん,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze",3.88,286,"￥60,000～￥79,999","￥60,000～￥79,999",https://tabelog.com/tokyo/A1301/A130101/13183900/
,中央区,銀座２丁目,-,中央区銀座2-8-17,35.6729358,139.7678235,銀座 しのはら,日本料理,GOLD,"2026/gold, 2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.60,1313,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1301/A130101/13200949/
,中央区,銀座７丁目,-,中央区銀座7-5-15,35.6697935,139.7610478,銀座 上瀧,中華料理、四川料理,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2024/hyakumeiten, 2023/hyakumeiten",4.26,69,"￥50,000～￥59,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1301/A130101/13267801/
,中央区,銀座８丁目,-,中央区銀座8-10-3,35.6679846,139.7626384,銀座 鮨 かねさか 本店,寿司,BRONZE,"2026/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2017/-, 2025/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",3.92,550,-,-,https://tabelog.com/tokyo/A1301/A130103/13005003/
,中央区,銀座３丁目,-,中央区銀座3-3-6,35.6731203,139.7655234,銀座ふじやま,日本料理,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",3.83,145,"￥50,000～￥59,999",-,https://tabelog.com/tokyo/A1301/A130101/13232735/
,中央区,銀座４丁目,-,中央区銀座4-5-5,35.6718956,139.7653829,銀座 レカン,フレンチ,BRONZE,"2026/bronze, 2025/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.10,1084,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1301/A130101/13002444/
,中央区,築地３丁目,-,中央区築地3-7-2,35.6679247,139.7737482,櫻木,日本料理,BRONZE,"2026/bronze, 2025/hyakumeiten",4.16,108,"￥20,000～￥29,999",-,https://tabelog.com/tokyo/A1313/A131301/13275135/
,中央区,銀座５丁目,-,中央区銀座5-9-19,35.6704606,139.7652779,さわ田,寿司,GOLD,"2026/gold, 2025/gold, 2024/silver, 2023/gold, 2022/gold, 2021/gold, 2020/silver, 2019/silver, 2025/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.54,583,"￥50,000～￥59,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1301/A130101/13001043/
,中央区,日本橋３丁目,日八京,中央区日本橋3-8-13,35.6800354,139.7734103,三田牛竈炭火焼 ウェスタ,ステーキ,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2025/hyakumeiten, 2024/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",3.84,276,"￥60,000～￥79,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1302/A130202/13185496/
,中央区,京橋２丁目,日八京,中央区京橋2-4-16,35.6770691,139.7692033,シェ・イノ,フレンチ,SILVER,"2026/silver, 2025/gold, 2024/silver, 2023/silver, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.45,1120,"￥30,000～￥39,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1302/A130202/13000510/
,中央区,銀座８丁目,-,中央区銀座8-10-2,35.6680421,139.7627122,鮨 あらい,寿司,GOLD,"2026/gold, 2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/silver, 2025/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.61,969,"￥50,000～￥59,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1301/A130101/13188186/
,中央区,銀座５丁目,-,中央区銀座5-11-12,35.6695056,139.7654767,鮨 一幸,寿司,GOLD,"2026/gold, 2025/hyakumeiten",4.24,131,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1301/A130101/13300481/
,中央区,銀座６丁目,-,中央区銀座6-3-18,35.6717568,139.7612864,鮨 さえ喜,寿司,BRONZE,"2026/bronze, 2025/bronze, 2022/bronze, 2021/bronze, 2025/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.10,254,-,-,https://tabelog.com/tokyo/A1301/A130101/13239506/
,中央区,銀座６丁目,-,中央区銀座6-5-6,35.6709342,139.7618916,鮨 鈴木,寿司,BRONZE,"2026/bronze, 2025/hyakumeiten",4.22,68,"￥50,000～￥59,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1301/A130101/13299923/
,中央区,築地３丁目,-,中央区築地3-7-2,35.6679247,139.7737482,鮨処 やまと,寿司,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2025/hyakumeiten, 2022/hyakumeiten",4.30,540,"￥30,000～￥39,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1313/A131301/13262384/
,中央区,新富１丁目,-,中央区新富1-8-2,35.6729827,139.7744134,鮨 はしもと,寿司,SILVER,"2026/silver, 2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2025/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.43,622,"￥30,000～￥39,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1313/A131301/13238306/
,中央区,銀座７丁目,-,中央区銀座7-8-13,35.668884,139.7620231,鮨 よしたけ,寿司,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2023/bronze, 2019/bronze, 2018/-, 2025/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.23,248,-,-,https://tabelog.com/tokyo/A1301/A130101/13024076/
,中央区,銀座６丁目,-,中央区銀座6-8-7,35.669928,139.7625953,スリオラ,スペイン料理,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2024/hyakumeiten",4.31,700,"￥30,000～￥39,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1301/A130101/13125046/
,中央区,日本橋２丁目,日八京,中央区日本橋2-10-11,35.6809812,139.7746068,天ぷら浅沼,天ぷら,SILVER,"2026/silver, 2025/silver, 2025/hyakumeiten, 2023/hyakumeiten",4.38,449,"￥15,000～￥19,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1302/A130202/13275655/
,中央区,銀座５丁目,-,中央区銀座5-5-13,35.6711228,139.7630816,てんぷら 近藤,天ぷら,BRONZE,"2026/bronze, 2025/bronze, 2020/bronze, 2019/bronze, 2018/-, 2025/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten",4.09,1085,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1301/A130101/13004993/
,中央区,京橋２丁目,日八京,中央区京橋2-5-2,35.6764566,139.7704595,てんぷら 深町,天ぷら,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/silver, 2019/silver, 2025/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten",4.11,974,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1302/A130202/13004105/
,中央区,銀座５丁目,-,中央区銀座5-9-5,35.6702655,139.7656691,東京園,焼肉,BRONZE,"2026/bronze, 2025/hyakumeiten, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2020/hyakumeiten",3.88,421,"￥8,000～￥9,999",-,https://tabelog.com/tokyo/A1301/A130101/13002566/
,中央区,銀座８丁目,-,中央区銀座8-6-20,35.6686564,139.7605628,東京肉しゃぶ家 秀彬,しゃぶしゃぶ、すき焼き、とんかつ,BRONZE,"2026/bronze, 2025/bronze, 2024/hyakumeiten",4.21,127,"￥40,000～￥49,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1301/A130101/13287203/
,中央区,銀座６丁目,-,中央区銀座6-4-3,35.6715104,139.7618457,肉屋 田中,牛料理、日本料理,SILVER,"2026/silver, 2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver",4.45,409,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1301/A130101/13237628/
,中央区,日本橋蛎殻町１丁目,-,中央区日本橋蛎殻町1-33-6,35.6818515,139.7849984,日本橋蛎殻町 すぎた,寿司,GOLD,"2026/gold, 2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2025/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.66,955,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1302/A130204/13018162/
,中央区,日本橋人形町２丁目,-,中央区日本橋人形町2-22-11,35.6862565,139.784509,日本橋 蕎ノ字,天ぷら,SILVER,"2026/silver, 2025/silver, 2024/silver, 2023/silver, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2025/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2017/hyakumeiten",4.43,469,"￥30,000～￥39,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1302/A130204/13201969/
,中央区,新富２丁目,-,中央区新富2-5-5,35.6715885,139.7740274,日本料理 久丹,日本料理,BRONZE,"2026/bronze, 2025/bronze, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.04,249,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1313/A131301/13220750/
,中央区,銀座８丁目,-,中央区銀座8-3-1,35.6692505,139.7592458,青空,寿司,SILVER,"2026/silver, 2025/bronze, 2024/bronze, 2023/silver, 2022/silver, 2021/silver, 2020/bronze, 2019/silver, 2025/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.34,443,-,-,https://tabelog.com/tokyo/A1301/A130103/13032283/
,中央区,銀座１丁目,-,中央区銀座1-21-14,35.6725118,139.7707091,フルタ,中華料理,SILVER,"2026/silver, 2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2024/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.31,346,"￥100,000～",-,https://tabelog.com/tokyo/A1313/A131301/13176780/
,中央区,築地１丁目,-,中央区築地1-5-11,35.6700228,139.7716376,PRIMO PASSO,イタリアン、創作料理,BRONZE,"2026/bronze, 2025/hyakumeiten",4.10,224,"￥20,000～￥29,999",-,https://tabelog.com/tokyo/A1313/A131301/13280320/
,中央区,銀座５丁目,-,中央区銀座5-9-16,35.6701935,139.7650003,レストラン ラフィナージュ,フレンチ,BRONZE,"2026/bronze, 2025/bronze, 2025/hyakumeiten, 2023/hyakumeiten",4.14,331,"￥30,000～￥39,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1301/A130101/13227264/
,中央区,銀座７丁目,-,中央区銀座7-3-13,35.6700559,139.7602259,蓮 三四七,日本料理,BRONZE,"2026/bronze, 2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.13,222,"￥50,000～￥59,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1301/A130101/13221959/
,中央区,銀座７丁目,-,中央区銀座7-5-5,35.6698761,139.7613223,ロオジエ,フレンチ,SILVER,"2026/silver, 2025/silver, 2024/silver, 2023/silver, 2022/gold, 2021/gold, 2020/silver, 2019/silver, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.49,1507,"￥50,000～￥59,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1301/A130101/13002607/
,品川区,北品川６丁目,-,品川区北品川6-7-29,35.6239862,139.7333693,カンテサンス,フレンチ,SILVER,"2026/silver, 2025/silver, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.55,1865,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1314/A131405/13159567/
,品川区,上大崎２丁目,-,品川区上大崎2-14-12,35.6342653,139.7169019,鳥しき,焼き鳥,SILVER,"2026/silver, 2025/silver, 2024/silver, 2023/silver, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2025/hyakumeiten, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2019/hyakumeiten, 2018/hyakumeiten",4.40,1341,"￥8,000～￥9,999","￥6,000～￥7,999",https://tabelog.com/tokyo/A1316/A131601/13041029/
,品川区,南大井３丁目,-,品川区南大井3-11-5,35.5908437,139.7354372,まき村,日本料理,SILVER,"2026/silver, 2025/silver, 2024/gold, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2025/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.46,380,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1315/A131502/13003338/
