指標名,コワーキング施設,,,,,,,,
出典,コワーキングスペース検索,,,,,,,,
年次,2023/12/12取得,,,,,,,,
URL,https://coworking-search.jp/zenkoku/,,,,,,,,
備考,2020：346件、2021：369件、2022：406件、2023：403件,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,座席数,法人登記,URL
港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋2-10-10 東新橋ビル2Ｆ,35.66119,139.756224,katanaオフィス汐留,［クラウドオフィス］16席,可能,https://coworking-search.jp/space/1555/
港区,赤坂４丁目,赤坂,東京都港区赤坂4-9-25　新東洋赤坂ビル5階,35.67561,139.73293,キッズルーム併設のコワーキングスペース「Hatch Cowork+KIDs」,-,可能,https://coworking-search.jp/space/1393/
港区,六本木３丁目,六本木,東京都港区六本木3-4-33　マルマン六本木ビル 3F,35.66484,139.736123,六本木ビジネスセンター,-,可能,https://coworking-search.jp/space/191/
港区,高輪２丁目,-,東京都港区高輪2丁目21-36　プロスパラス高輪501,35.635599,139.738908,ivyCafe  NEIGHBOR&WORK 高輪,フリーデスク：4席　固定デスク：4席　L字型デスク：2,可能,https://coworking-search.jp/space/2285/
港区,南青山２丁目,-,東京都港区南青山二丁目11-17　第一法規本社ビル 3F,35.671701,139.721608,SENQ 青山並木通り,54席,可能,https://coworking-search.jp/space/2687/
港区,麻布十番１丁目,-,東京都港区麻布十番1-5-10　アトラスビル4〜6F,35.656873,139.733684,AZABU HILLSIDE,-,可能,https://coworking-search.jp/space/183/
港区,三田３丁目,-,東京都港区三田3-4-3　RIPL9（リップルナイン） 1F＋3～7F,35.646473,139.743098,THE OFFICE 田町三田,-,可能,https://coworking-search.jp/space/990/
港区,港南１丁目,-,東京都港区港南1-9-36　NTT DATA品川ビル（アレア品川）,35.630036,139.741242,EXPERT OFFICE 品川,-,可能,https://coworking-search.jp/space/103/
港区,南青山３丁目,-,東京都港区南青山3-13 Commune 2nd,35.665671,139.713334,みどり荘　表参道,-,-,https://coworking-search.jp/space/1170/
港区,高輪２丁目,-,東京都港区高輪2-14-17　グレイス高輪ビル 8･9F,35.635474,139.738259,品川ビジネスセンター,-,可能,https://coworking-search.jp/space/189/
港区,南青山３丁目,-,東京都港区南青山3-1-5 ラ･クラースビル5F,35.668484,139.716536,スタイル南青山,-,可能,https://coworking-search.jp/space/1197/
港区,芝５丁目,-,東京都港区芝5-31-10　サンシャインビル1F/2F,35.64695,139.74689,TSUTAYA田町駅前店,70席,-,https://coworking-search.jp/space/2248/
港区,南青山１丁目,-,東京都港区南青山一丁目2-6　ラティス青山スクエア2F,35.672132,139.725407,SENQ 青山,ラウンジ：12席　ワークプレイス：20席　オープンエア,可能,https://coworking-search.jp/space/956/
港区,新橋３丁目,虎ノ門広域,東京都港区新橋3-21-6,35.664984,139.758069,おしごとお宿 新橋店,30席,-,https://coworking-search.jp/space/2296/
港区,赤坂４丁目,赤坂,東京都港区赤阪4丁目2番3号　ディライトビル2階～5階,35.676034,139.735694,赤坂コークス,-,可能,https://coworking-search.jp/space/1564/
港区,六本木７丁目,六本木,東京港区六本木7-7-7　Tri-Seven Roppongi 8F,35.665144,139.729239,サーブコープ トライセブン ロッポンギ,-,可能,https://coworking-search.jp/space/2639/
港区,赤坂２丁目,赤坂,東京都港区赤坂2-16-6　BIZMARKS赤坂,35.670977,139.738279,THE HUB 赤坂,-,可能,https://coworking-search.jp/space/184/
港区,南青山２丁目,-,東京都港区南青山二丁目15番5号 FARO青山,35.669812,139.721078,FARO青山,-,可能,https://coworking-search.jp/space/1862/
港区,赤坂３丁目,赤坂,東京都港区赤坂3-1-16　BIビル,35.677446,139.736523,THE HUB 赤坂見附,-,可能,https://coworking-search.jp/space/2057/
港区,赤坂２丁目,赤坂,東京都港区赤坂2-10-2　吉川ビル2階,35.670829,139.741647,co-ba 赤坂,-,可能,https://coworking-search.jp/space/1423/
港区,六本木６丁目,六本木,東京都港区六本木6丁目10番1号 六本木ヒルズ森タワー49Ｆ,35.660486,139.728847,六本木ヒルズライブラリー,［ワークスペース］202席　［ライブラリーカフェ］11,-,https://coworking-search.jp/space/1553/
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2丁目20番15号　新橋駅前ビル1号館4階（402B区画）,35.666213,139.759538,フィルポート,-,可能,https://coworking-search.jp/space/797/
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-17-6　高嶋ビル4階,35.667557,139.753808,TeaTree Studio 新橋,-,可能,https://coworking-search.jp/space/1125/
港区,芝浦１丁目,-,東京都港区芝浦1-9-7　おもだかビル 4F,35.648128,139.753489,田町ビジネスセンター,-,可能,https://coworking-search.jp/space/190/
港区,高輪３丁目,-,東京都港区高輪3丁目23-17　品川センタービルディング4F,35.630636,139.737021,ジュークシナガワ,-,可能,https://coworking-search.jp/space/1627/
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-16-1 ニュー新橋ビル305Ｃ,35.666282,139.757382,ニュー新橋コワーキング,-,可能,https://coworking-search.jp/space/1934/
港区,赤坂９丁目,六本木,東京都港区赤坂9-2-13,35.668048,139.732122,ninetytwo13,-,可能,https://coworking-search.jp/space/1530/
港区,芝浦１丁目,-,東京都港区芝浦1-13-16　森永芝浦ビル 2階,35.646654,139.75299,コワーキングスペース MORINAGA Village,84席,可能,https://coworking-search.jp/space/1384/
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-1　城山トラストタワー 4階,35.664708,139.743381,Cozy Works 神谷町,100席,可能,https://coworking-search.jp/space/2647/
港区,芝５丁目,-,東京都港区芝5-36-4　札の辻スクエア 9階,35.645142,139.744807,港区立産業振興センター,100席,可能,https://coworking-search.jp/space/2527/
港区,南青山４丁目,-,東京都港区南青山4-17-33　グランカーサ南青山2F,35.664178,139.718233,NAGAYA AOYAMA,-,可能,https://coworking-search.jp/space/781/
港区,港南２丁目,-,東京港区港南2-15-1　品川インターシティA棟28F,35.627489,139.74203,サーブコープ 品川インターシティA棟,-,可能,https://coworking-search.jp/space/2641/
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-1 城山トラストタワー4F,35.66464,139.743089,コワーキングスペース「docks」 虎ノ門,-,可能,https://coworking-search.jp/space/1567/
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-6-3　ザ ロイヤルパークホテル アイコニック 東京汐留24F,35.664241,139.760536,BIZcomfort ザ ロイヤルパークホテル アイコニック 東京汐留,80席,可能,https://coworking-search.jp/space/2694/
港区,浜松町２丁目,-,東京都港区浜松町2-5-3,35.654355,139.756458,リブポート 浜松町,15席,可能,https://coworking-search.jp/space/1945/
港区,芝浦１丁目,-,東京都港区芝浦1-13-10　第3東運ビル8階,35.646259,139.753241,co-ba Re-SOHKO 田町,-,可能,https://coworking-search.jp/space/1428/
港区,赤坂３丁目,赤坂,東京都港区赤坂3-19-1 東京農村4F.Root office,35.676046,139.736359,Root Office 赤坂,-,可能,https://coworking-search.jp/space/1517/
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1-15-7　新橋NFビル 7F,35.668089,139.757282,NewWork 新橋,38席,-,https://coworking-search.jp/space/2192/
港区,北青山２丁目,-,東京都港区北青山2-7-13　プラセオ青山ビル 3階,35.671035,139.717826,青山アラマンダワークコート,フリースペース：95席,可能,https://coworking-search.jp/space/1544/
港区,西麻布３丁目,-,東京都港区西麻布3-3-1 長井ビル3F,35.658228,139.727257,KAKUREGA,-,-,https://coworking-search.jp/space/1562/
港区,浜松町１丁目,-,東京都港区浜松町1丁目27-17　三和ビル 4階,35.657667,139.75521,プレミアムオフィス浜松町,-,可能,https://coworking-search.jp/space/817/
港区,虎ノ門５丁目,虎ノ門,東京都港区虎ノ門5丁目11-15 虎ノ門KTビル,35.662273,139.744745,シェアル虎ノ門,-,可能,https://coworking-search.jp/space/1999/
港区,西麻布１丁目,-,東京都港区西麻布1-8-3,35.660877,139.725631,VXL 六本木,-,-,https://coworking-search.jp/space/1563/
港区,南青山２丁目,-,東京都港区南青山2-2-15,35.671346,139.723878,女性専用シェアオフィス 『ショコラ』,-,可能,https://coworking-search.jp/space/1545/
港区,南青山３丁目,-,東京都港区南青山3-7-21,35.666292,139.715979,女性のためのコワーキングスペース「SHEworks」,-,-,https://coworking-search.jp/space/1576/
港区,北青山３丁目,-,東京港区北青山3-6-7　青山パラシオタワー11F,35.665376,139.711322,サーブコープ 青山パラシオタワー,-,可能,https://coworking-search.jp/space/2640/
港区,港南２丁目,-,東京都港区港南2-16-1　品川イーストワンタワー3F,35.627763,139.740774,NewWork 品川,34席,-,https://coworking-search.jp/space/1367/
港区,六本木６丁目,六本木,東京都港区六本木6-10-1　六本木ヒルズ森タワー ウェストウォーク6F,35.660655,139.729002,PARK6 powered by bondolfi boncaffē 六本木,-,-,https://coworking-search.jp/space/1251/
港区,六本木２丁目,六本木,東京都港区六本木2-2-6 福吉町ビル6F,35.667448,139.738957,katanaオフィス六本木,［クラウドオフィス］16席,可能,https://coworking-search.jp/space/1556/
港区,港南１丁目,-,東京都港区港南1-8-15　Wビル2階,35.630377,139.744183,リブポート 品川,112席,可能,https://coworking-search.jp/space/2055/
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目21-3 牧野ビル2F,35.677056,139.735864,匠ソホラ赤坂,-,-,https://coworking-search.jp/space/1572/
港区,新橋６丁目,虎ノ門広域,東京都港区新橋6-16-8　レックスビル,35.662027,139.752451,KIZASU@Office 新橋,-,可能,https://coworking-search.jp/space/1494/
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-6-13　吉荒ビル 2F,35.669564,139.752681,MY BASIC OFFICE 虎ノ門,全28席,-,https://coworking-search.jp/space/1785/
港区,芝大門１丁目,-,東京都港区芝大門1-6-6　 芝大門ヤマトビル 3F,35.65773,139.754169,いいオフィス浜松町 by wedo,30席,可能,https://coworking-search.jp/space/2071/
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-19-3　カシケイビル2F,35.666738,139.759637,コワーキングスペース『BasisPoint 新橋』,-,-,https://coworking-search.jp/space/1418/
港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋2-7-3　昭和アステック 1号館,35.661599,139.756843,BIZMARKS 新橋汐留,-,可能,https://coworking-search.jp/space/820/
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-7-5,35.669096,139.751976,BIRTH 虎ノ門,10席,可能,https://coworking-search.jp/space/2102/
港区,麻布十番２丁目,-,東京都港区麻布十番2-20-7　麻布十番髙木ビル 8F/9F,35.654751,139.736729,BIRTH 麻布十番,-,可能,https://coworking-search.jp/space/2103/
港区,六本木７丁目,六本木,東京都港区六本木7-15-7　新六本木ビル5〜9F（受付9F）,35.663085,139.731078,SENQ 六本木,全70席,可能,https://coworking-search.jp/space/2026/
港区,六本木４丁目,六本木,東京都港区六本木4−8−5　和幸ビル 2F,35.664112,139.733337,Kant. WORK LOUNGE,約60席,可能,https://coworking-search.jp/space/2482/
港区,南青山５丁目,-,東京都南青山5-12-5 第一和田ビル8階,35.661409,139.713457,Dols dessin 表参道,10席,可能,https://coworking-search.jp/space/1565/
港区,西新橋１丁目,虎ノ門,東京港区西新橋1-2-9　日比谷セントラルビル14F,35.66963,139.754547,サーブコープ 日比谷セントラルビル,-,可能,https://coworking-search.jp/space/2636/
港区,南青山３丁目,-,東京都港区南青山三丁目1番30号 エイベックスビル 2F,35.66774,139.715798,CREATIVE BASE avex EYE,約100席,可能,https://coworking-search.jp/space/1861/
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-1-21　新虎ノ門実業会館 5F,35.670333,139.75046,新虎ノ門実業会館,-,可能,https://coworking-search.jp/space/192/
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-16-1　​ニュー新橋ビル 9F,35.666282,139.757382,LiFEREE WORK 新橋,28席,可能,https://coworking-search.jp/space/1974/
品川区,上大崎３丁目,-,東京都品川区上⼤崎3丁目5-2 リードシー目黒イーストビル5・6階,35.629601,139.694129,BIZcomfort目黒,43席,可能,https://coworking-search.jp/space/2453/
品川区,北品川５丁目,-,東京都品川区北品川5-5-15　大崎ブライトコア4階,35.622175,139.730955,品川区立品川産業支援交流施設　ＳＨＩＰ,130席,可能,https://coworking-search.jp/space/2130/
品川区,西五反田３丁目,-,東京都品川区西五反田３丁目１５−６ リードシー目黒不動前ビル,35.628083,139.71313,MID POINT目黒不動前,-,可能,https://coworking-search.jp/space/2703/
品川区,西五反田２丁目,-,東京都品川区西五反田2-14-13　ニックハイム五反田2階,35.626441,139.719721,BIZcomfort五反田,39席,可能,https://coworking-search.jp/space/2534/
品川区,上大崎３丁目,-,東京都品川区上大崎三丁目2-1　目黒センタービル 8F,35.633668,139.71739,SENQ 目黒,80席,可能,https://coworking-search.jp/space/2688/
品川区,南大井６丁目,-,東京都品川区南大井6-25-3　いちご大森ビル 6F,35.589182,139.730923,NewWork 大森,30席,-,https://coworking-search.jp/space/2727/
品川区,大崎４丁目,-,東京都品川区大崎4-1-7,35.622176,139.722705,VACANCY OFFICE GOTANDA,-,可能,https://coworking-search.jp/space/1263/
品川区,東五反田５丁目,-,東京都品川区東五反田5-22-37,35.628341,139.721771,オフィスサークルN五反田,-,可能,https://coworking-search.jp/space/786/
品川区,上大崎３丁目,-,東京都品川区上大崎 3-1-1　目黒セントラルスクエア 17F（アマゾン新目黒オフィス）,35.633345,139.716589,AWS Loft Tokyo,-,-,https://coworking-search.jp/space/1847/
品川区,東五反田２丁目,-,東京都品川区東五反田2-3-5　五反田中央ビル 7階,35.625497,139.726445,LiFEREE WORK 五反田,28席,可能,https://coworking-search.jp/space/1976/
品川区,東五反田２丁目,-,東京都品川区東五反田2-8-5　KNビル 5F,35.624752,139.725348,コワーキングスペース Pao,ワーキングスペース22席／オープンスペース20席,可能,https://coworking-search.jp/space/972/
品川区,旗の台５丁目,-,東京都品川区旗の台5-3-6 リブ・イン102,35.604823,139.70081,サードプレイス旗の台,-,-,https://coworking-search.jp/space/1621/
品川区,南品川２丁目,-,東京都品川区南品川2-2-5　リードシー南品川ビル 2F,35.611965,139.742094,BIZcomfort 品川大井町,30席,可能,https://coworking-search.jp/space/1917/
品川区,東品川１丁目,-,東京都品川区東品川1-3-15　TENNOZ Rim 2階,35.622269,139.746032,The ParkRex TENNOZ [the DOCK],97席,可能,https://coworking-search.jp/space/2419/
港区,白金台３丁目,-,東京都港区白金台3-18-1 3F,35.635128,139.720721,クリエイターズパイプライン,-,-,https://coworking-search.jp/space/1566/
品川区,小山４丁目,-,東京都品川区小山4-7-15　石神ビル2F,35.61778,139.704041,STUDIO4,-,-,https://coworking-search.jp/space/1774/
品川区,東五反田２丁目,-,東京都品川区東五反田2-3-5　五反田中央ビル8階,35.625497,139.726445,DoorS AIR 五反田店,28席,-,https://coworking-search.jp/space/2436/
品川区,大崎２丁目,-,東京都品川区大崎2-7-11 小澤ビル1F,35.616544,139.726266,大崎ブックカフェ,23席,-,https://coworking-search.jp/space/2452/
品川区,東五反田１丁目,-,東京都品川区東五反田1-22-6　五反田さくらビル3F,35.625835,139.727062,コワーキングスペース『BasisPoint 五反田』,-,-,https://coworking-search.jp/space/1419/
品川区,西品川１丁目,-,東京都品川区西品川一丁目1-1 住友不動産大崎ガーデンタワー 9階,35.614938,139.731068,TUNNEL TOKYO,［オープンラウンジ］約80席　［メンバーラウンジ］約1,可能,https://coworking-search.jp/space/1849/
品川区,大崎２丁目,-,東京都品川区大崎2-9-3　大崎ウエストシティビル2階,35.617238,139.727323,ロッカールーム大崎,-,可能,https://coworking-search.jp/space/510/
品川区,西五反田１丁目,-,東京都品川区西五反田1-13-7 マルキビル503,35.623994,139.724131,コワーキングスペース「CONTENTZ」五反田,-,可能,https://coworking-search.jp/space/545/
品川区,東中延１丁目,-,東京都品川区東中延1-9-13　ザ・パークハビオ荏原中延駅前 1F,35.609922,139.71204,BIZcomfort 荏原中延,28席,可能,https://coworking-search.jp/space/2664/
品川区,西五反田８丁目,-,東京都品川区西五反田8-2-12 アール五反田7A,35.622927,139.720798,Office Plata 五反田,-,可能,https://coworking-search.jp/space/2031/
品川区,西五反田１丁目,-,東京都品川区西五反田1-3-8　五反田PLACE 9F,35.625514,139.722375,NewWork 五反田,54席,-,https://coworking-search.jp/space/2150/
品川区,小山４丁目,-,東京都品川区小山4-4-7 コスモ武蔵小山ビル8F,35.618538,139.70432,nagaya 8f,［フリーアドレス］6席程度　［固定デスク］5席,-,https://coworking-search.jp/space/1524/
江東区,門前仲町１丁目,-,東京都江東区門前仲町1-9-13 ウィズビル1階,35.6734,139.793907,room EXPLACE 門前仲町,6人掛けテーブル×2 ／4人掛けテーブル×2席,-,https://coworking-search.jp/space/1953/
江東区,亀戸５丁目,-,東京都江東区亀戸5-6-21 UIW9BLDG 2F,35.698315,139.827656,BIZcomfort 亀戸,34席,可能,https://coworking-search.jp/space/1888/
江東区,三好１丁目,-,東京都江東区三好1-8-3　越前屋ビル2F,35.680369,139.799217,NAGAYA 清澄白河駅前,フリーアドレス席：6席,可能,https://coworking-search.jp/space/2444/
江東区,青海２丁目,-,東京都江東区青海二丁目5番10号　テレコムセンター東棟 14階,35.617089,139.780065,アジアスタートアップオフィスMONO,40席,可能,https://coworking-search.jp/space/2699/
江東区,三好２丁目,-,東京都江東区三好2-6-10 The Fleming House 2F,35.679489,139.803409,NAGAYA 清澄白河,フリーアドレス席：14席,可能,https://coworking-search.jp/space/2446/
江東区,有明３丁目,-,東京都江東区有明3-7-11　有明パークビル 20F,35.632682,139.793047,THE HUB 東京ベイ有明ワシントン,-,可能,https://coworking-search.jp/space/2126/
江東区,富岡２丁目,-,東京都江東区富岡2-11-18　リードシー門前仲町 4階,35.669974,139.801439,BIZcomfort 門前仲町,23席,可能,https://coworking-search.jp/space/1905/
江東区,有明３丁目,-,東京江東区有明3-7-26　有明フロンティアビルB棟9F,35.631467,139.79179,サーブコープ 有明フロンティアビルB棟,-,可能,https://coworking-search.jp/space/2646/
江東区,亀戸７丁目,-,東京都江東区亀戸7ｰ44ｰ2,35.696072,139.834306,BIZcomfort 亀戸南,12席,可能,https://coworking-search.jp/space/2065/
江東区,大島５丁目,-,東京都江東区大島5丁目12-3,35.688517,139.834193,ivyCafe  NEIGHBOR&WORK 大島,-,可能,https://coworking-search.jp/space/2252/
江東区,北砂２丁目,-,東京都江東区北砂2-17-1 アリオ北砂3F,35.682529,139.825614,COTOLIBA 北砂店,57席,-,https://coworking-search.jp/space/2454/
江東区,東陽３丁目,-,東京都江東区東陽3-27-17　長谷川ビル5階,35.670691,139.816145,room EXPLACE 東陽町,6人掛けテーブル×2 ／個人ブース席×24,-,https://coworking-search.jp/space/1954/
江東区,亀戸１丁目,-,東京都江東区亀戸1-7-3 パークノヴァ亀戸 201号室,35.696001,139.821101,ソフトオフィス錦糸町,-,可能,https://coworking-search.jp/space/403/
江東区,青海２丁目,-,東京都江東区青海2丁目7-4,35.618684,139.773695,the SOHO,16席,可能,https://coworking-search.jp/space/498/
江東区,門前仲町１丁目,-,東京都江東区門前仲町1-13-12　HYPERMIX B1,35.6734,139.795152,HYPERMIX「COFFICE 門前仲町」,-,可能,https://coworking-search.jp/space/1983/
