,,,,,,,
指標名,コンビニ,,,,,,
出典,NAVITIME,,,,,,
年次,2024/01/12取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,(2021年度：2342件、2022年度：2305件、2023年度：2301件),,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町522,ローソンストア100 LS早稲田鶴巻町店,ローソンストア100,35.7073064,139.726036
新宿区,新宿1丁目,-,東京都新宿区新宿1-15-5,ローソン H新宿御苑北店,ローソン,35.6896474,139.7101313
新宿区,神楽坂1丁目,-,東京都新宿区神楽坂1-13,ローソン 飯田橋メトロピア店,ローソン,35.6995191,139.7418913
新宿区,若松町10丁目,-,東京都新宿区若松町28-25,ローソン 新宿若松町店,ローソン,35.7006728,139.7189581
新宿区,北新宿1丁目,-,東京都新宿区北新宿1-28-15サマリヤ中田ビル,ローソンストア100 LS北新宿店,ローソンストア100,35.7016835,139.6922143
新宿区,西落合2丁目,-,東京都新宿区西落合2-5-9,ローソンストア100 LS西落合二丁目店,ローソンストア100,35.7212864,139.6786352
新宿区,新宿6丁目,-,東京都新宿区新宿6-27-2,ローソンストア100 LS新宿文化センター前店,ローソンストア100,35.6960567,139.7096065
新宿区,信濃町8丁目,-,東京都新宿区信濃町35-1,ナチュラルローソン NL慶應義塾大学病院1号館店,ローソン,35.6811972,139.717757
新宿区,百人町1丁目,-,東京都新宿区百人町1-11-22リサビル,ローソンストア100 LS新大久保駅前店,ローソンストア100,35.7011458,139.6997928
新宿区,歌舞伎町2丁目,-,東京都新宿区歌舞伎町2-17-10,ローソンストア100 LS歌舞伎町二丁目店,ローソンストア100,35.6980002,139.7054774
新宿区,西新宿3丁目,-,東京都新宿区西新宿3-8-3,ローソンストア100 LS西新宿三丁目店,ローソンストア100,35.6855738,139.6893639
新宿区,西新宿4丁目,-,東京都新宿区西新宿4-5-8,ローソン 西新宿四丁目店,ローソン,35.6898245,139.6846527
新宿区,西新宿3丁目,-,東京都新宿区西新宿3-7新宿パークタワーB1F,ローソン 新宿パークタワー店,ローソン,35.6854711,139.6908068
新宿区,西新宿,-,東京都新宿区西新宿1西口地下街1,ローソン メトロス新宿東口店,ローソン,35.6913702,139.6993491
新宿区,新宿6丁目,-,東京都新宿区新宿6-24-16,ローソン 東大久保店,ローソン,35.6974847,139.7104842
新宿区,新宿1丁目,-,東京都新宿区新宿1-13-1,ファミリーマート 新宿御苑駅前店,ファミリーマート,35.6889565,139.7119205
新宿区,市谷本村町5丁目,-,東京都新宿区市谷本村町5-1防衛省本省 厚生棟 地下1階,ファミリーマート 防衛省店,ファミリーマート,35.6925809,139.7287335
新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町519,ファミリーマート 早稲田鶴巻町店,ファミリーマート,35.7078726,139.7237414
新宿区,大久保3丁目,-,東京都新宿区大久保3-5-1新宿スポーツセンター1F,ファミリーマート 新宿スポーツセンター店,ファミリーマート,35.707026,139.7054175
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-7-1,ナチュラルローソン NL東京医科大学病院店,ローソン,35.6940092,139.6922477
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-7-1,ナチュラルローソン NLS東京医科大学病院店,ローソン,35.6940092,139.6922477
新宿区,赤城元町2丁目,-,東京都新宿区赤城元町2-1,ローソン 神楽坂駅北店,ローソン,35.7043004,139.7358041
新宿区,新宿4丁目,-,東京都新宿区新宿4-3-23,ローソン 新宿四丁目店,ローソン,35.6895359,139.7042606
新宿区,河田町8丁目,-,東京都新宿区河田町8-1,ナチュラルローソン NLS東京女子医大彌生記念棟店,ローソン,35.6975924,139.7203688
新宿区,百人町1丁目,-,東京都新宿区百人町1-17-6,ローソン 新宿百人町一丁目店,ローソン,35.7015168,139.6974234
新宿区,西新宿3丁目,-,東京都新宿区西新宿3-2-9,ローソン 新宿ワシントンホテルビル店,ローソン,35.6867818,139.6928872
新宿区,市谷加賀町1丁目,-,東京都新宿区市谷加賀町1-1-1,ナチュラルローソン NLDNP加賀町アトリウム店,ローソン,35.6961221,139.7308778
新宿区,西新宿3丁目,-,東京都新宿区西新宿3丁目11番20号オフィススクエアービル新宿1階,ファミリーマート 西新宿三丁目店,ファミリーマート,35.6857523,139.6890037
新宿区,新宿5丁目,-,東京都新宿区新宿5-13-9,ファミリーマート 東新宿店,ファミリーマート,35.6947856,139.7076915
新宿区,信濃町,-,東京都新宿区信濃町35 慶應義塾大学病院内,ファミリーマート 慶應義塾大学病院店,ファミリーマート,35.6814273,139.7181283
新宿区,新宿5丁目,-,東京都新宿区新宿5-2-3,ファミリーマート 旧厚生年金会館前店,ファミリーマート,35.6916901,139.7115415
新宿区,高田馬場2丁目,-,東京都新宿区高田馬場2-14-24,ファミリーマート アイズ高田馬場店,ファミリーマート,35.7134412,139.7074023
新宿区,神楽坂6丁目,-,東京都新宿区神楽坂6-77,ファミリーマート 神楽坂店,ファミリーマート,35.7022714,139.7374706
新宿区,信濃町,-,東京都新宿区信濃町8番外苑北SRCビル1F,ファミリーマート 新宿信濃町店,ファミリーマート,35.6825903,139.719384
新宿区,住吉町1丁目,-,東京都新宿区住吉町1-15,ファミリーマート 曙橋店,ファミリーマート,35.6921511,139.7223747
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1-14-7ハヤシビル,ファミリーマート 新宿東宝ビル前店,ファミリーマート,35.6945809,139.7021863
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-25,ファミリーマート 西新宿アトラスタワー店,ファミリーマート,35.694712,139.688052
新宿区,西新宿4丁目,-,東京都新宿区西新宿4-5-6IKビル,ファミリーマート サンズ西新宿店,ファミリーマート,-,-
新宿区,西早稲田1丁目,-,東京都新宿区西早稲田1-6-1,ファミリーマート 早稲田大学店,ファミリーマート,35.7091773,139.72014
新宿区,中落合4丁目,-,東京都新宿区中落合4丁目31-1 新宿キャンパス内,ファミリーマート 目白大学新宿キャンパス店,ファミリーマート,35.7177094,139.6798514
新宿区,新宿6丁目,-,東京都新宿区新宿6-6-1,ファミリーマート 東京医科大学前店,ファミリーマート,35.6934697,139.7095466
新宿区,西新宿2丁目,-,東京都新宿区西新宿2丁目1-1 新宿三井ビル,ファミリーマート ファミマ新宿三井ビル店,ファミリーマート,35.6919228,139.6938894
新宿区,百人町1丁目,-,東京都新宿区百人町1-3-14,ファミリーマート 新大久保店,ファミリーマート,35.701082,139.7020865
新宿区,津久戸町5丁目,-,東京都新宿区津久戸町5-1東京厚生年金病院,ファミリーマート 東京新宿メディカルセンター店,ファミリーマート,35.7032936,139.7425194
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-3-17第1アオイビル,ファミリーマート 西新宿一丁目店,ファミリーマート,35.6933792,139.6986161
新宿区,西落合3丁目,-,東京都新宿区西落合3丁目23-1,ファミリーマート 新宿西落合三丁目店,ファミリーマート,35.7238598,139.6779972
新宿区,西新宿2丁目,-,東京都新宿区西新宿2丁目7-1,ファミリーマート 新宿第一生命ビルディング店,ファミリーマート,35.691646,139.6910373
新宿区,新宿3丁目,-,東京都新宿区新宿3丁目2-4M&Eビル,ファミリーマート 新宿要通り店,ファミリーマート,-,-
新宿区,矢来町9丁目,-,東京都新宿区矢来町81-2,ファミリーマート 新宿矢来町店,ファミリーマート,35.701426,139.7329304
新宿区,高田馬場2丁目,-,東京都新宿区高田馬場2丁目14-6 アライビル,ファミリーマート メトロ高田馬場駅前店,ファミリーマート,35.7136637,139.7054269
新宿区,中落合3丁目,-,東京都新宿区中落合3丁目29-13 丸正タケダビル,ファミリーマート 中落合三丁目目白通り店,ファミリーマート,35.722615,139.6850555
新宿区,荒木町5丁目,-,東京都新宿区荒木町5-4,ファミリーマート 新宿荒木町店,ファミリーマート,35.6888841,139.723502
新宿区,高田馬場1丁目,-,東京都新宿区高田馬場1丁目6-16,ファミリーマート 高田馬場早稲田通り店,ファミリーマート,35.7116557,139.7079309
新宿区,中落合3丁目,-,東京都新宿区中落合3-24-9,ファミリーマート 新宿中落合三丁目店,ファミリーマート,35.7227467,139.6872131
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1丁目1-6,ファミリーマート 新宿ゴールデン街店,ファミリーマート,35.6942572,139.7045698
新宿区,市谷本村町,-,東京都新宿区市谷本村町3番29号FORECAST市ヶ谷1階,ファミリーマート 市谷本村町店,ファミリーマート,35.6910897,139.7325912
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1丁目16-6 第6ポールスタービル1階,ファミリーマート 歌舞伎町セントラルロード店,ファミリーマート,35.6939448,139.7018073
新宿区,西新宿7丁目,-,東京都新宿区西新宿7丁目11-18・711ビルディング,ファミリーマート 西新宿青梅街道店,ファミリーマート,35.6939538,139.6974593
新宿区,西新宿1丁目,-,東京都新宿区西新宿1丁目24-1,ファミリーマート エステック情報ビル店,ファミリーマート,35.6901738,139.6958569
新宿区,四谷2丁目,-,東京都新宿区四谷2丁目1-3四谷東急ビル,ファミリーマート 四谷二丁目店,ファミリーマート,35.6865459,139.7268409
新宿区,西新宿1丁目,-,東京都新宿区西新宿1丁目3番17号,ファミリーマート 西新宿一丁目店,ファミリーマート,35.6934775,139.698671
新宿区,西新宿8丁目,-,東京都新宿区西新宿8-15-2,ファミリーマート タカノ西新宿店,ファミリーマート,35.6952953,139.6910776
新宿区,下落合3丁目,-,東京都新宿区下落合3-18-1,ファミリーマート 目白駅前店,ファミリーマート,35.7227766,139.7045499
新宿区,四谷1丁目,-,東京都新宿区四谷1丁目4 四谷駅前ビル,ファミリーマート 四ッ谷駅前店,ファミリーマート,35.6866208,139.7293185
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-10-2オークテラス101,ファミリーマート 西新宿オークテラス店,ファミリーマート,35.6947549,139.6910869
新宿区,西落合1丁目,-,東京都新宿区西落合1-31-19,ファミリーマート 西落合店,ファミリーマート,35.7202667,139.6797517
新宿区,市谷田町2丁目,-,東京都新宿区市谷田町2-38-3,ファミリーマート 市谷田町店,ファミリーマート,35.6945491,139.7370232
新宿区,山吹町,-,東京都新宿区山吹町352番22グローサユウ新宿,ファミリーマート 新宿山吹町店,ファミリーマート,35.7082204,139.7272632
新宿区,天神町,-,東京都新宿区天神町21 朝日神楽坂マンション,ファミリーマート 新宿天神町店,ファミリーマート,35.7050825,139.7310546
新宿区,大久保2丁目,-,東京都新宿区大久保2丁目29-23,ファミリーマート 新宿大久保二丁目店,ファミリーマート,35.704615,139.7039216
新宿区,百人町1丁目,-,東京都新宿区百人町1-23-21,ファミリーマート 大久保駅南口店,ファミリーマート,35.699661,139.6976588
新宿区,馬場下町,-,東京都新宿区馬場下町5番1号 早稲田駅前ビル,ファミリーマート 早稲田駅前店,ファミリーマート,35.7057118,139.7199006
新宿区,新宿6丁目,-,東京都新宿区新宿6-29ー5,ファミリーマート 東新宿明治通り店,ファミリーマート,35.69695,139.7075918
新宿区,西新宿6丁目,-,東京都新宿区西新宿6丁目24-1,ファミリーマート 西新宿三井ビル店,ファミリーマート,35.6949699,139.6889834
新宿区,新小川町1丁目,-,東京都新宿区新小川町1-16,ファミリーマート 飯田橋駅北店,ファミリーマート,35.704507,139.7437347
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町4番1号,ファミリーマート 日本青年館店,ファミリーマート,35.6741855,139.7154153
新宿区,新宿4丁目,-,東京都新宿区新宿4-2-16,ファミリーマート 新宿四丁目交差点前店,ファミリーマート,35.6894289,139.7036822
新宿区,神楽坂3丁目,-,東京都新宿区神楽坂3丁目2番地20,ファミリーマート 神楽坂三丁目店,ファミリーマート,35.7012188,139.7412127
新宿区,大久保2丁目,-,東京都新宿区大久保2-3-9,ファミリーマート 早稲田大学理工学部前店,ファミリーマート,35.7042856,139.7089077
新宿区,市谷田町1丁目,-,東京都新宿区市谷田町1丁目3,ファミリーマート 新宿市谷見附店,ファミリーマート,35.6926737,139.7355307
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1-21-7ヒューマックスパビリオン新宿アネックス,ファミリーマート 歌舞伎町広場前店,ファミリーマート,35.6952501,139.7010529
新宿区,新宿5丁目,-,東京都新宿区新宿5丁目8-2,ファミリーマート 新宿五丁目東店,ファミリーマート,35.691961,139.7090479
新宿区,北新宿3丁目,-,東京都新宿区北新宿3丁目1-4,ファミリーマート 北新宿大久保通り店,ファミリーマート,35.7022291,139.6945077
新宿区,市谷柳町,-,東京都新宿区市谷柳町19,ファミリーマート 市谷柳町店,ファミリーマート,35.6982635,139.7254773
新宿区,西新宿3丁目,-,東京都新宿区西新宿3丁目20-2,ファミリーマート オペラシティサンクンガーデン店,ファミリーマート,35.6829969,139.6868301
新宿区,北新宿4丁目,-,東京都新宿区北新宿4-3-13,ファミリーマート 小滝橋通り店,ファミリーマート,35.7065446,139.6941886
新宿区,西新宿4丁目,-,東京都新宿区西新宿4-2-18,ファミリーマート 新宿十二社店,ファミリーマート,35.6905264,139.6863915
新宿区,余丁町3丁目,-,東京都新宿区余丁町12-5,ファミリーマート 新宿余丁町店,ファミリーマート,35.6963046,139.7154216
新宿区,歌舞伎町2丁目,-,東京都新宿区歌舞伎町2丁目38-3,ファミリーマート 歌舞伎町交番前店,ファミリーマート,35.6963247,139.7019221
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1丁目27-1,ファミリーマート 歌舞伎町店,ファミリーマート,35.6951658,139.700692
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-18-1 巴ビル1F,ファミリーマート 西新宿柏木公園前店,ファミリーマート,35.6956007,139.6967414
新宿区,西新宿5丁目,-,東京都新宿区西新宿5丁目10番14号小野木ビル・西新宿,ファミリーマート 西新宿五丁目店,ファミリーマート,35.6906184,139.6857733
新宿区,西新宿,-,東京都新宿区西新宿3ー20ー2東京オペラシティタワーB1,ファミリーマート 東京オペラシティ店,ファミリーマート,35.6829969,139.6868301
新宿区,中落合1丁目,-,東京都新宿区中落合1丁目19-1,ファミリーマート トモニー中井駅店,ファミリーマート,35.7150518,139.6872376
新宿区,高田馬場4丁目,-,東京都新宿区高田馬場4-3-12,ファミリーマート 高田馬場戸山口店,ファミリーマート,35.711635,139.7030639
新宿区,百人町2丁目,-,東京都新宿区百人町2丁目11-2 神倉ビル,ファミリーマート 新大久保駅前店,ファミリーマート,35.7017471,139.699015
新宿区,神楽坂1丁目,-,東京都新宿区神楽坂1丁目1番地,ファミリーマート 神楽坂一丁目店,ファミリーマート,35.6987961,139.7409031
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1-13-11,ファミリーマート 歌舞伎町さくら通り店,ファミリーマート,35.6942623,139.7025752
新宿区,若葉3丁目,-,東京都新宿区若葉3丁目2番6号,ファミリーマート 四谷若葉店,ファミリーマート,35.6829777,139.7243106
新宿区,西新宿1丁目,-,東京都新宿区西新宿1丁目8番1号,ファミリーマート 西新宿地下歩道店,ファミリーマート,35.6908558,139.6968411
新宿区,高田馬場1丁目,-,東京都新宿区高田馬場1丁目35-2,ファミリーマート トモニー高田馬場駅橋上店,ファミリーマート,35.7132844,139.7049388
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1丁目-30-1,ファミリーマート トモニー西武新宿駅正面口店,ファミリーマート,35.6947168,139.7001023
新宿区,新宿3丁目,-,東京都新宿区新宿3丁目32番10号 松井ビル1階,ファミリーマート 新宿三丁目南店,ファミリーマート,35.6900531,139.7039449
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1丁目30-1,ファミリーマート トモニー西武新宿駅北口店,ファミリーマート,35.6947168,139.7001023
新宿区,百人町1丁目,-,東京都新宿区百人町1-19-14,ファミリーマート 大久保駅前店,ファミリーマート,35.7016079,139.6963724
新宿区,馬場下町,-,東京都新宿区馬場下町62,ファミリーマート 早稲田馬場下町店,ファミリーマート,35.7063003,139.719726
新宿区,市谷台町5丁目,-,東京都新宿区市谷台町14-1,ファミリーマート 市谷台町店,ファミリーマート,35.6940032,139.7179254
新宿区,神楽坂6丁目,-,東京都新宿区神楽坂6丁目32,ファミリーマート 神楽坂上店,ファミリーマート,35.7037681,139.7358259
新宿区,新宿3丁目,-,東京都新宿区新宿3丁目17-17,ファミリーマート 新宿三丁目東店,ファミリーマート,35.6924909,139.7033631
新宿区,新宿2丁目,-,東京都新宿区新宿2丁目7-1 不二川ビル,ファミリーマート 新宿御苑駅西店,ファミリーマート,35.6894424,139.7084894
新宿区,揚場町2丁目,-,東京都新宿区揚場町2-21 東ビル,ファミリーマート 飯田橋店,ファミリーマート,35.7026674,139.7433483
新宿区,新宿2丁目,-,東京都新宿区新宿2丁目19-1,ファミリーマート ビッグス新宿ビル店,ファミリーマート,35.6912925,139.7076516
新宿区,新宿2丁目,-,東京都新宿区新宿2丁目8-1,ファミリーマート 新宿通り店,ファミリーマート,35.6889912,139.7096863
新宿区,新宿3丁目,-,東京都新宿区新宿3丁目34-11 ピースビル,ファミリーマート 新宿三丁目中央通り店,ファミリーマート,35.690546,139.7028046
新宿区,矢来町7丁目,-,東京都新宿区矢来町124-6,ファミリーマート 新宿神楽坂駅前店,ファミリーマート,35.7041931,139.7333637
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-21-1,ファミリーマート 新宿アイタウン店,ファミリーマート,35.6935727,139.6879069
新宿区,高田馬場4丁目,-,東京都新宿区高田馬場4丁目9-12 日新西北ビル,ファミリーマート 高田馬場駅西店,ファミリーマート,35.7134664,139.7029841
新宿区,四谷3丁目,-,東京都新宿区四谷3丁目11ー16,ファミリーマート 四谷三丁目店,ファミリーマート,35.688098,139.7188432
新宿区,高田馬場2丁目,-,東京都新宿区高田馬場2-16-11,ファミリーマート 高田馬場二丁目店,ファミリーマート,35.7144345,139.7054375
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1丁目18番5号,ファミリーマート 新宿歌舞伎町一番街店,ファミリーマート,35.6947645,139.7015281
新宿区,西新宿1丁目,-,東京都新宿区西新宿1丁目26-2,ファミリーマート 新宿野村ビル店,ファミリーマート,35.6929509,139.6953653
新宿区,西新宿1丁目,-,東京都新宿区西新宿1丁目6-1,ファミリーマート 新宿エルタワー店,ファミリーマート,35.6922806,139.6974213
新宿区,西新宿1丁目,-,東京都新宿区西新宿1丁目26-1,ファミリーマート 新宿損保ジャパン店,ファミリーマート,35.6925914,139.696522
新宿区,西新宿2丁目,-,東京都新宿区西新宿2丁目3-1,ファミリーマート 新宿モノリス店,ファミリーマート,35.6886159,139.6945675
新宿区,西新宿1丁目,-,東京都新宿区西新宿1丁目20-2,ファミリーマート 新宿新都心店,ファミリーマート,35.687824,139.696056
新宿区,上落合2丁目,-,東京都新宿区上落合2丁目8-16,ファミリーマート 新宿上落合店,ファミリーマート,35.7140428,139.6902002
新宿区,中落合1丁目,-,東京都新宿区中落合1丁目17-3,ファミリーマート 新宿中井駅前店,ファミリーマート,35.7155529,139.6878072
新宿区,西新宿6丁目,-,東京都新宿区西新宿6丁目10-1,ファミリーマート 日土地西新宿ビル店,ファミリーマート,35.694553,139.6909198
新宿区,新宿4丁目,-,東京都新宿区新宿4丁目1-22,ファミリーマート 新宿四丁目店,ファミリーマート,35.6884906,139.7026849
新宿区,西新宿7丁目,-,東京都新宿区西新宿7丁目2番6号 西新宿K-1ビル,ファミリーマート 西新宿七丁目店,ファミリーマート,35.6953925,139.6986759
新宿区,北新宿1丁目,-,東京都新宿区北新宿1-1-17,ファミリーマート 北新宿店,ファミリーマート,35.6984322,139.6969615
新宿区,西早稲田2丁目,-,東京都新宿区西早稲田2-5-16,ファミリーマート 西早稲田二丁目店,ファミリーマート,35.7091578,139.7159872
新宿区,四谷2丁目,-,東京都新宿区四谷2丁目13-3 大和屋ビル,ファミリーマート 四谷大通り店,ファミリーマート,35.6879659,139.7238729
新宿区,西新宿2丁目,-,東京都新宿区西新宿2丁目1-1,ファミリーマート ファミマ新宿三井ビル/S店,ファミリーマート,35.6917717,139.693954
新宿区,戸塚町1丁目,-,東京都新宿区戸塚町1丁目102,ファミリーマート 早稲田大学南門店,ファミリーマート,35.7080666,139.7204884
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-20-3,LAWSON(ローソン) ナチュラルローソン 西新宿七丁目店,ローソン,35.6939409,139.6952394
新宿区,河田町一零丁目,-,東京都新宿区河田町10-10大江戸線若松河田駅B1F,ファミリーマート 都営線若松河田駅店,ファミリーマート,35.699236,139.7180749
新宿区,北新宿2丁目,-,東京都新宿区北新宿2-13-14,ニューヤマザキデイリーストア 北新宿店,デイリーヤマザキ,35.6989299,139.6895321
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-17-1,デイリーヤマザキ 新宿西口店,デイリーヤマザキ,35.6891512,139.6983967
新宿区,百人町,-,東京都新宿区百人町1 大久保駅1F 1F 北口改札外,NEWDAYS MINI(ニューデイズミニ) 大久保1号店,NewDays,35.7006865,139.697381
新宿区,四谷,-,東京都新宿区四谷1 四ツ谷駅B1F 赤坂口改札外,NEWDAYS MINI(ニューデイズミニ) 四ツ谷4号店,NewDays,35.6861525,139.7302183
新宿区,信濃町,-,東京都新宿区信濃町 信濃町駅 1F 改札外・正面,NewDays(ニューデイズ) 信濃町,NewDays,35.6800602,139.7203199
新宿区,新宿6丁目,-,東京都新宿区新宿6-24-16,ポプラ 東大久保店,その他コンビニ,35.6974847,139.7104842
新宿区,歌舞伎町2丁目,-,東京都新宿区歌舞伎町2丁目25-2,ファミリーマート 新宿歌舞伎町店,ファミリーマート,35.6951825,139.7038617
新宿区,住吉町7丁目,-,東京都新宿区住吉町7-1都営新宿線曙橋駅B1F,ファミリーマート 都営線曙橋駅店,ファミリーマート,35.6924058,139.7222948
新宿区,西早稲田2丁目,-,東京都新宿区西早稲田2丁目20-1,ファミリーマート 西早稲田諏訪通り店,ファミリーマート,35.7085795,139.7095067
新宿区,新宿,-,東京都新宿区新宿3 新宿駅 2F 南口改札内(15・16番ホーム階段横),NewDays(ニューデイズ) 新宿南口店,NewDays,35.6949581,139.7037885
新宿区,高田馬場,-,東京都新宿区高田馬場1 高田馬場駅1F 早稲田口改札内,NewDays(ニューデイズ) 高田馬場店,NewDays,35.7125654,139.7038615
新宿区,西新宿8丁目,-,東京都新宿区西新宿8-17-3 新宿グランドタワー B1,リーベンハウス 新宿グランドタワー店,その他コンビニ,35.6960379,139.6903924
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-13-1 住友不動産新宿セントラルパークビル 2F,リーベンハウス セントラルパークビル店,その他コンビニ,35.692882,139.6888105
新宿区,西新宿6丁目,-,東京都新宿区西新宿6丁目8-1,リーベンハウス新宿オークタワー店,その他コンビニ,35.6938943,139.6905791
新宿区,西新宿2丁目,-,東京都新宿区西新宿2丁目4-1,リーベンハウス新宿NSビル店,その他コンビニ,35.688071,139.693281
新宿区,西新宿2丁目,-,東京都新宿区西新宿2丁目6-1,リーベンハウス新宿住友ビル店,その他コンビニ,35.6912129,139.6923608
新宿区,西新宿6丁目,-,東京都新宿区西新宿6丁目4-1,清林堂,その他コンビニ,35.6940544,139.6925602
新宿区,新宿3丁目,-,東京都新宿区新宿3丁目38-1,ニューデイズ新宿,NewDays,35.6912448,139.7011092
新宿区,四谷本塩町6丁目,-,東京都新宿区四谷本塩町15-12,ポプラ ドンチッチ市ヶ谷店,その他コンビニ,35.6908714,139.7302197
新宿区,信濃町,-,東京都新宿区信濃町34,ニューデイズ信濃町,NewDays,35.6801418,139.7201978
新宿区,西新宿1丁目,-,東京都新宿区西新宿1丁目7-3,ニューデイズコクーンタワー新宿,その他コンビニ,35.6915849,139.6969607
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-5-25,Mマート西新宿店,その他コンビニ,35.697434,139.69855
江東区,若洲1丁目,-,東京都江東区若洲1丁目1番4号,ファミリーマート ポートストア若洲店,ファミリーマート,35.6308211,139.8354928
江東区,有明1丁目,-,東京都江東区有明1-4-11,デイリーヤマザキ ブリリアマーレ有明店,デイリーヤマザキ,35.6367887,139.7873935
江東区,豊洲3丁目,-,東京都江東区豊洲3-2-3,デイリーヤマザキ 豊洲キュービックG店,デイリーヤマザキ,35.6582723,139.7941341
江東区,有明1丁目,-,東京都江東区有明1丁目1番17号,ファミリーマート 江東有明店,ファミリーマート,35.642272,139.795805
江東区,南砂2丁目,-,東京都江東区南砂2-34-4,ローソン 南砂葛西橋通店,ローソン,35.6747331,139.8261966
江東区,有明4丁目,-,東京都江東区有明4-4-24,ローソン ポートストア有明店,ローソン,35.622917,139.7896923
江東区,白河4丁目,-,東京都江東区白河4丁目2-5,ファミリーマート 江東白河四丁目店,ファミリーマート,35.6823309,139.8068933
江東区,青海4丁目,-,東京都江東区青海4-4-1,ローソン ポートストア青海店,ローソン,35.6184233,139.7816953
江東区,辰巳1丁目,-,東京都江東区辰巳1-2-9-113,ローソン 辰巳団地店,ローソン,35.650126,139.808645
江東区,門前仲町1丁目,-,東京都江東区門前仲町1-4-8,ローソン メトロス門前仲町西口店,ローソン,35.6722651,139.7944241
江東区,佐賀2丁目,-,東京都江東区佐賀2-12-7,セブンイレブン 江東佐賀2丁目店,セブンイレブン,35.6789196,139.7934596
江東区,有明3丁目,-,東京都江東区有明3-7-2,ローソン 国際展示場駅前店,ローソン,35.6340853,139.7912704
江東区,木場3丁目,-,東京都江東区木場3-12-5,セブンイレブン 江東木場3丁目店,セブンイレブン,35.6750821,139.804005
江東区,永代1丁目,-,東京都江東区永代1-14-6,セブンイレブン 7FS大和総研永代ビル店,セブンイレブン,35.6758258,139.7906911
江東区,枝川1丁目,-,東京都江東区枝川1-3-17,セブンイレブン 江東枝川店,セブンイレブン,35.6588738,139.8034054
江東区,豊洲6丁目,-,東京都江東区豊洲6-3,ニューヤマザキデイリーストア 豊洲青果市場店,デイリーヤマザキ,35.6457973,139.787575
江東区,住吉1丁目,-,東京都江東区住吉1-7-8,ローソン 江東住吉大門通店,ローソン,35.6879757,139.8112693
江東区,新木場1丁目,-,東京都江東区新木場1-4-7,セブンイレブン 新木場1丁目店,セブンイレブン,35.6440621,139.8247789
江東区,豊洲3丁目,-,東京都江東区豊洲3-5-21,ナチュラルローソン 豊洲三丁目店,ローソン,35.658749,139.7959409
江東区,有明3丁目,-,東京都江東区有明3丁目10-1国際展示場東展示棟,ファミリーマート B.Sガレリア店,ファミリーマート,35.6316938,139.7976308
江東区,木場2丁目,-,東京都江東区木場2-19,ファミリーマート 木場二丁目店,ファミリーマート,35.6696953,139.8053149
江東区,石島,-,東京都江東区石島5番8,ファミリーマート 江東石島店,ファミリーマート,35.6802895,139.8121485
江東区,新木場1丁目,-,東京都江東区新木場1丁目11,ファミリーマート 新木場一丁目店,ファミリーマート,35.6426764,139.8364923
江東区,有明1丁目,-,東京都江東区有明1-3-19,ローソン 有明コロシアム前店,ローソン,35.6385877,139.7905912
江東区,亀戸1丁目,-,東京都江東区亀戸1-4-2,ローソン 墨東病院東店,ローソン,35.6943192,139.8203037
江東区,有明2丁目,-,東京都江東区有明2丁目1ー1 シティタワーズ東京ベイ,ミニストップ シティタワーズ東京ベイ店,ミニストップ,35.63742,139.7937274
江東区,東雲2丁目,-,東京都江東区東雲2-10-1,ローソン 東雲駅前店,ローソン,35.6401795,139.8042559
江東区,越中島3丁目,-,東京都江東区越中島3丁目6ー15,ミニストップ 越中島通り店,ミニストップ,35.6650823,139.800045
江東区,豊洲2丁目,-,東京都江東区豊洲2丁目2番1号,ファミリーマート ファミマ豊洲ベイサイドクロス店,ファミリーマート,35.6546705,139.7951258
江東区,新木場3丁目,-,東京都江東区新木場3-7-9,セブンイレブン 新木場3丁目店,セブンイレブン,35.6392983,139.8352729
江東区,有明3丁目,-,東京都江東区有明3-11-1,セブンイレブン 7FSビッグサイト店,セブンイレブン,35.6273033,139.7948661
