,,,,,,,
指標名,銀行・ATM,,,,,,
出典,NAVITIME,,,,,,
年次,2024/01/12取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,(2021年度：3138件、2022年度：3155件、2023年度：3139件),,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
新宿区,四谷四丁目,-,東京都新宿区四谷4-3,セブンイレブン 四谷4丁目店,セブンイレブン,35.6878391,139.7168932
新宿区,水道町,-,東京都新宿区水道町4番7号,セブンイレブン 新宿水道町中央店,セブンイレブン,35.7079763,139.7359071
新宿区,下落合三丁目,-,東京都新宿区下落合3丁目20-6,セブンイレブン 新宿下落合3丁目店,セブンイレブン,35.7227666,139.7020068
新宿区,中落合一丁目,-,東京都新宿区中落合1-16-1,セブンイレブン 新宿中井駅前店,セブンイレブン,35.7158876,139.6879269
新宿区,百人町,-,東京都新宿区百人町2ー21ー3,セブンイレブン 新宿大久保駅前店,セブンイレブン,35.70185,139.69722
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2丁目44-1,セブン銀行 東京都健康プラザ ハイジア 共同出張所,セブン銀行ATM,35.6962818,139.7010819
新宿区,新宿三丁目,-,東京都新宿区新宿3-35-8,セブン銀行 タイトーステーション 新宿南口ゲームワールド店 共同出張所,セブン銀行ATM,35.6898545,139.7022641
新宿区,大久保三丁目,-,東京都新宿区大久保3-14-3,セブンイレブン 女子学習院店,セブンイレブン,35.7080736,139.708649
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4-33-1,セブンイレブン 高田馬場店,セブンイレブン,35.7088416,139.6977186
新宿区,上落合三丁目,-,東京都新宿区上落合3-23-6,セブンイレブン 新宿上落合3丁目店,セブンイレブン,35.7107193,139.6820247
新宿区,四谷一丁目,-,東京都新宿区四谷1丁目7番,セブンイレブン 四谷1丁目店,セブンイレブン,35.6869018,139.7289518
新宿区,揚場町二丁目,-,東京都新宿区揚場町2-18,セブンイレブン 新宿揚場町店,セブンイレブン,35.70272,139.7428094
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目3-2,セブン銀行 都営地下鉄 新宿線 新宿三丁目駅 共同出張所,セブン銀行ATM,35.6894104,139.702023
新宿区,新宿六丁目,-,東京都新宿区新宿6-9-1,セブンイレブン 新宿6丁目店,セブンイレブン,35.6935639,139.708614
新宿区,新宿三丁目,-,東京都新宿区新宿3-24-3,セブンイレブン 新宿アルタ店,セブンイレブン,35.6927229,139.7013087
新宿区,戸山一丁目,-,東京都新宿区戸山1-21-1,セブンイレブン KOYO国際医療研究センター店,セブンイレブン,35.7017651,139.7154287
新宿区,住吉町五丁目,-,東京都新宿区住吉町5-7,セブンイレブン 新宿曙橋通り店,セブンイレブン,35.693112,139.7210179
新宿区,神楽坂一丁目,-,東京都新宿区神楽坂1-13,セブン銀行 東京メトロ 有楽町線 飯田橋駅 牛込口 共同出張所,セブン銀行ATM,35.6995191,139.7418913
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目26-1,セブン銀行 損保ジャパン日本興亜本社ビル 共同出張所,セブン銀行ATM,35.6925914,139.696522
新宿区,左門町二丁目,-,東京都新宿区左門町2-6,セブンイレブン 新宿左門町店,セブンイレブン,35.6871835,139.7205391
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-10-17,セブンイレブン 西新宿小滝橋通り店,セブンイレブン,35.6941386,139.6981949
新宿区,愛住町,-,東京都新宿区愛住町22,セブンイレブン 新宿曙橋駅西店,セブンイレブン,35.6916447,139.7199305
新宿区,新宿六丁目,-,東京都新宿区新宿6丁目2-2,セブンイレブン 東京医科大前店,セブンイレブン,35.6933222,139.7111425
新宿区,新宿三丁目,-,東京都新宿区新宿3-26-7,セブン銀行 ヨドバシカメラ マルチメディア新宿東口 共同出張所,セブン銀行ATM,35.691647,139.7018871
新宿区,西早稲田一丁目,-,東京都新宿区西早稲田1-9-21,セブンイレブン 西早稲田1丁目店,セブンイレブン,35.7112149,139.7204344
新宿区,新宿四丁目,-,東京都新宿区新宿4-3-12,セブンイレブン 新宿4丁目明治通り店,セブンイレブン,35.6882192,139.7033032
新宿区,新宿三丁目,-,東京都新宿区新宿3-30-13,セブン銀行 エポスカード ATMコーナー新宿マルイ本館 共同出張所,セブン銀行ATM,35.6909279,139.7040715
新宿区,富久町,-,東京都新宿区富久町17番2号,セブンイレブン 新宿富久町店,セブンイレブン,35.6926179,139.7131374
新宿区,大久保二丁目,-,東京都新宿区大久保2-19-4,セブンイレブン 新宿大久保通り店,セブンイレブン,35.7013591,139.7045598
新宿区,西新宿三丁目,-,東京都新宿区西新宿3丁目20-2,セブン銀行 東京オペラシティビル 共同出張所,セブン銀行ATM,35.682994,139.687347
新宿区,余丁町一零丁目,-,東京都新宿区余丁町10-10,セブンイレブン 新宿余丁町店,セブンイレブン,35.6983511,139.7163892
新宿区,百人町一丁目,-,東京都新宿区百人町1-23-24,セブンイレブン 新宿大久保駅南口店,セブンイレブン,35.6992842,139.6974793
新宿区,西新宿二丁目,-,東京都新宿区西新宿2丁目3番地1号,セブン銀行 新宿モノリスビル 共同出張所,セブン銀行ATM,35.6886159,139.6945675
新宿区,西新宿六丁目,-,東京都新宿区西新宿6-14-1,セブン銀行 新宿グリーンタワービル 共同出張所,セブン銀行ATM,35.6922596,139.689624
新宿区,新宿七丁目,-,東京都新宿区新宿7-27-11,セブン銀行 東京メトロ 副都心線 東新宿駅 共同出張所,セブン銀行ATM,35.6981303,139.7078789
新宿区,新宿五丁目,-,東京都新宿区新宿5-18-22,セブン銀行 東京メトロ 副都心線 新宿三丁目駅 共同出張所,セブン銀行ATM,35.6947043,139.7061955
新宿区,西新宿八丁目,-,東京都新宿区西新宿8丁目16-1,セブンイレブン 新宿グランドプラザ店,セブンイレブン,35.6965851,139.6916559
新宿区,水道町四丁目,-,東京都新宿区水道町4-22,セブンイレブン 新宿水道町店,セブンイレブン,35.7085811,139.7370016
新宿区,百人町二丁目,-,東京都新宿区百人町2-8-1,セブンイレブン 新宿百人町2丁目店,セブンイレブン,35.7028958,139.699733
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目25-1,セブン銀行 新宿センタービル 共同出張所,セブン銀行ATM,35.6914502,139.6956445
新宿区,新宿一丁目,-,東京都新宿区新宿1-23-1,セブンイレブン 新宿御苑前本通り店,セブンイレブン,35.6887617,139.7140749
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目23-7,セブン銀行 新宿ファーストウエスト 共同出張所,セブン銀行ATM,35.6897816,139.6956844
新宿区,新宿三丁目,-,東京都新宿区新宿3-22-7,セブン銀行 タイトーステーション 新宿東口店 共同出張所,セブン銀行ATM,35.6932377,139.7014645
新宿区,市谷砂土原町三丁目,-,東京都新宿区市谷砂土原町3丁目4-1,セブンイレブン 市谷砂土原町店,セブンイレブン,35.6962347,139.7359497
新宿区,山吹町,-,東京都新宿区山吹町7,セブンイレブン 新宿山吹町店,セブンイレブン,35.7064958,139.7313268
新宿区,新宿五丁目,-,東京都新宿区新宿5-17-9,セブン銀行 野村證券 新宿支店 共同出張所,セブン銀行ATM,35.6935782,139.7055482
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1丁目35-2,セブン銀行 東京メトロ 東西線 高田馬場駅 共同出張所,セブン銀行ATM,35.7132844,139.7049388
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目14-1,セブン銀行 東京メトロ 丸ノ内線 新宿三丁目駅 B5出口 共同出張所,セブン銀行ATM,35.6923666,139.7046161
新宿区,西新宿六丁目,-,東京都新宿区西新宿6-8-1,セブン銀行 新宿オークタワー 共同出張所,セブン銀行ATM,35.6938943,139.6905791
新宿区,西新宿八丁目,-,東京都新宿区西新宿8-17-1,セブン銀行 住友不動産 新宿グランドタワー 共同出張所,セブン銀行ATM,35.6959898,139.6904441
新宿区,西新宿五丁目,-,東京都新宿区西新宿5丁目25-9,セブン銀行 都営地下鉄 大江戸線 西新宿五丁目駅 共同出張所,セブン銀行ATM,35.6897323,139.6842379
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目2-1,セブン銀行 エポスカード ATMコーナー西新宿 共同出張所,セブン銀行ATM,35.693298,139.6995734
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4-1-7,セブンイレブン 新宿高田馬場4丁目南店,セブンイレブン,35.7101822,139.7025253
新宿区,新宿四丁目,-,東京都新宿区新宿4-1-6,セブン銀行 JR新宿ミライナタワー 共同出張所,セブン銀行ATM,35.6885821,139.702645
新宿区,西早稲田一丁目,-,東京都新宿区西早稲田1-6-1,セブンイレブン 早稲田大学WASECO店,セブンイレブン,35.7091773,139.72014
新宿区,新宿一丁目,-,東京都新宿区新宿1-1-8,セブンイレブン 新宿1丁目新宿通り店,セブンイレブン,35.6878256,139.712898
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2丁目1-3,セブンイレブン 歌舞伎町2丁目東店,セブンイレブン,35.6950231,139.7062752
新宿区,大久保三丁目,-,東京都新宿区大久保3-8-2,セブン銀行 住友不動産 新宿ガーデンタワー 共同出張所,セブン銀行ATM,35.7089698,139.7032107
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1-19-1,セブンイレブン 新宿東宝ビル店,セブンイレブン,35.6952926,139.7019686
新宿区,市谷田町二丁目,-,東京都新宿区市谷田町2-3,セブンイレブン 新宿市谷田町2丁目店,セブンイレブン,35.6940846,139.7368818
新宿区,西新宿二丁目,-,東京都新宿区西新宿2-8-1,セブンイレブン 東京都議会議事堂店,セブンイレブン,35.6888529,139.6913975
新宿区,西早稲田一丁目,-,東京都新宿区西早稲田1-23-20,セブンイレブン 西早稲田1丁目新目白通り店,セブンイレブン,35.712114,139.71891
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目22-14,セブンイレブン 西新宿NTTビル店,セブンイレブン,35.688739,139.695561
新宿区,新宿,-,東京都新宿区新宿7ー27ー3,セブン銀行 都営地下鉄 大江戸線 東新宿駅 共同出張所,セブン銀行ATM,35.6981303,139.7078789
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-7-2,セブンイレブン 西新宿コクーンタワー店,セブンイレブン,35.6914754,139.6977585
新宿区,西新宿五丁目,-,東京都新宿区西新宿5丁目5-1,セブンイレブン 西新宿5丁目中央店,セブンイレブン,35.6937887,139.6867504
新宿区,西落合三丁目,-,東京都新宿区西落合3-1-18,セブン銀行 都営地下鉄 大江戸線 落合南長崎駅 共同出張所,セブン銀行ATM,35.7230086,139.6835401
新宿区,市谷田町一丁目,-,東京都新宿区市谷田町1丁目先,セブン銀行 東京メトロ 南北線 市ヶ谷駅 共同出張所,セブン銀行ATM,35.692623,139.7361434
新宿区,市谷左内町,-,東京都新宿区市谷左内町9番,セブンイレブン 市谷左内町店,セブンイレブン,35.6944661,139.733589
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-3-17,セブン銀行 都営地下鉄 大江戸線 新宿西口駅 共同出張所,セブン銀行ATM,35.6934775,139.698671
新宿区,箪笥町,-,東京都新宿区箪笥町15,セブン銀行 都営地下鉄 大江戸線 牛込神楽坂駅 共同出張所,セブン銀行ATM,35.7005504,139.7341877
新宿区,原町二丁目,-,東京都新宿区原町2-32,セブン銀行 都営地下鉄 大江戸線 牛込柳町駅 共同出張所,セブン銀行ATM,35.6987226,139.7245894
新宿区,早稲田町七零丁目,-,東京都新宿区早稲田町70-1,セブンイレブン 新宿早稲田高校前店,セブンイレブン,35.7068792,139.7208979
新宿区,上落合三丁目,-,東京都新宿区上落合3-5-1,セブンイレブン 新宿上落合3丁目山手通り店,セブンイレブン,35.7118085,139.6849558
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2丁目33-3,セブンイレブン 歌舞伎町2丁目中央店,セブンイレブン,35.6972526,139.7027248
新宿区,大久保三丁目,-,東京都新宿区大久保3丁目2-12,セブンイレブン 新宿大久保3丁目店,セブンイレブン,35.7047016,139.7051183
新宿区,西新宿三丁目,-,東京都新宿区西新宿3丁目18-20,セブンイレブン 西新宿3丁目店,セブンイレブン,35.6836353,139.6888641
新宿区,四谷,-,東京都新宿区四谷1ー3,セブン銀行 東京メトロ 南北線 四ツ谷駅 共同出張所,セブン銀行ATM,35.6878852,139.728543
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-5-21,セブンイレブン 高田馬場1丁目店,セブンイレブン,35.7114571,139.7089083
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目17-17,セブン銀行 アニメイト新宿店 共同出張所,セブン銀行ATM,35.6924909,139.7033631
新宿区,市谷柳町一丁目,-,東京都新宿区市谷柳町1-1,セブンイレブン 市谷柳町店,セブンイレブン,35.6995707,139.7269682
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目南口地下街1号,セブン銀行 京王モール 共同出張所,セブン銀行ATM,35.6891641,139.6990494
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目1-3,セブンイレブン 小田急マルシェ新宿店,セブンイレブン,35.6911671,139.699675
新宿区,住吉町七丁目,-,東京都新宿区住吉町7-1,セブン銀行 都営地下鉄 新宿線 曙橋駅 共同出張所,セブン銀行ATM,35.6925852,139.7232326
新宿区,河田町一零丁目,-,東京都新宿区河田町10-10,セブン銀行 都営地下鉄 大江戸線 若松河田駅 共同出張所,セブン銀行ATM,35.6983376,139.7174267
新宿区,西新宿三丁目,-,東京都新宿区西新宿3丁目7-1,セブン銀行 新宿パークタワー 共同出張所,セブン銀行ATM,35.6854269,139.6908388
新宿区,上落合三丁目,-,東京都新宿区上落合3-8-27,セブンイレブン 新宿落合駅前店,セブンイレブン,35.7107054,139.6845071
新宿区,新宿一丁目,-,東京都新宿区新宿1-7-2,セブン銀行 東京メトロ 丸ノ内線 新宿御苑前駅 共同出張所,セブン銀行ATM,35.6886664,139.7104842
新宿区,岩戸町,-,東京都新宿区岩戸町11,セブンイレブン 新宿岩戸町店,セブンイレブン,35.7009517,139.7364827
新宿区,西早稲田一丁目,-,東京都新宿区西早稲田1丁目2-2,セブンイレブン 西早稲田1丁目早稲田通り店,セブンイレブン,35.7078942,139.7178157
新宿区,四谷一丁目,-,東京都新宿区四谷1-1,セブン銀行 東京メトロ 丸ノ内線 四ツ谷駅 共同出張所,セブン銀行ATM,35.6853727,139.7287997
新宿区,四谷一丁目,-,東京都新宿区四谷1丁目6番1号コモレMall,セブンイレブン 四谷店,セブンイレブン,35.6875921,139.7292813
新宿区,新宿一丁目,-,東京都新宿区新宿1-36-9,セブンイレブン 新宿1丁目北店,セブンイレブン,35.6907654,139.7104443
新宿区,新宿三丁目,-,東京都新宿区新宿3-1-24,セブンイレブン 京王新宿3丁目ビル店,セブンイレブン,35.6904543,139.7048291
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-19,セブン銀行 京王モールアネックス 共同出張所,セブン銀行ATM,35.6882477,139.6970405
新宿区,北新宿二丁目,-,東京都新宿区北新宿2-21-1,セブン銀行 新宿フロントタワー 共同出張所,セブン銀行ATM,35.6961562,139.6894173
新宿区,早稲田町,-,東京都新宿区早稲田町74,セブン銀行 ヨーク ヨークフーズ早稲田店 共同出張所,セブン銀行ATM,35.70589,139.7219956
新宿区,富久町一七丁目,-,東京都新宿区富久町17-2,セブン銀行 ヨーク ヨークフーズ新宿富久店 共同出張所,セブン銀行ATM,35.6926179,139.7131374
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目24番1号,セブン銀行 エステック情報ビル 共同出張所,セブン銀行ATM,35.6901768,139.6952567
新宿区,新宿四丁目,-,東京都新宿区新宿4-1-6,セブン銀行 東京スター銀行 新宿支店ファイナンシャル・ラウンジ 共同出張所,セブン銀行ATM,35.6885821,139.702645
新宿区,四谷一丁目,-,東京都新宿区四谷1-6-1 30階,セブンイレブン LINE四谷店,セブンイレブン,35.6864013,139.7293634
新宿区,高田馬場三丁目,-,東京都新宿区高田馬場3-12-6,セブンイレブン 高田馬場3丁目早稲田通り店,セブンイレブン,35.7130962,139.7007701
新宿区,西新宿四丁目,-,東京都新宿区西新宿4-41-10,セブンイレブン 西新宿4丁目店,セブンイレブン,35.684738,139.6856709
新宿区,市谷台町三丁目,-,東京都新宿区市谷台町3-1,セブンイレブン 新宿市谷台町店,セブンイレブン,35.6933392,139.7201999
新宿区,上落合二丁目,-,東京都新宿区上落合2丁目22番19,セブンイレブン 新宿中井駅前通り店,セブンイレブン,35.714216,139.6864765
新宿区,戸山一丁目,-,東京都新宿区戸山1-24-1,セブンイレブン 早稲田大学学生会館店,セブンイレブン,35.7049961,139.7183027
新宿区,西落合一丁目,-,東京都新宿区西落合1丁目1-1,セブンイレブン 新宿西落合1の東店,セブンイレブン,35.7211049,139.6859328
新宿区,西新宿二丁目,-,東京都新宿区西新宿2-8-1,セブン銀行 都営地下鉄 大江戸線 都庁前駅 共同出張所,セブン銀行ATM,35.6888529,139.6913975
新宿区,四谷一丁目,-,東京都新宿区四谷1丁目5-25,セブン銀行 アトレ四谷 共同出張所,セブン銀行ATM,35.6861325,139.7301566
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目南口地下街1号,セブン銀行 京王モール 共同出張所,セブン銀行ATM,35.6891641,139.6990494
新宿区,百人町三丁目,-,東京都新宿区百人町3-22-1,セブン銀行 東京山手メディカルセンター 共同出張所,セブン銀行ATM,35.7044109,139.6990998
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1丁目30-1,セブン銀行 西武新宿ぺぺ 共同出張所,セブン銀行ATM,35.6955858,139.7001357
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-35-2,セブン銀行 西武新宿線 高田馬場駅 共同出張所,セブン銀行ATM,35.7132844,139.7049388
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1丁目35-3,セブン銀行 BIGBOX 高田馬場 共同出張所,セブン銀行ATM,35.7125948,139.704288
新宿区,中落合一丁目,-,東京都新宿区中落合1丁目19番1号,セブン銀行 西武新宿線 中井駅 共同出張所,セブン銀行ATM,35.7150518,139.6872376
新宿区,新宿三丁目,-,東京都新宿区新宿3-24-3,セブン銀行 新宿アルタ 共同出張所,セブン銀行ATM,35.6927229,139.7013087
新宿区,新宿三丁目,-,東京都新宿区新宿3-14-1,セブン銀行 伊勢丹新宿本店 共同出張所,セブン銀行ATM,35.6923666,139.7046161
新宿区,西落合一丁目,-,東京都新宿区西落合1丁目19,セブン銀行 ヨーク ヨークフーズ西落合店 共同出張所,セブン銀行ATM,35.7205354,139.6810876
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-8-1新宿ビル地下2階,外貨両替ワールドカレンシーショップ (三菱UFJフィナンシャル・グループ) 新宿西口店,三菱UFJ銀行,35.6908558,139.6968411
新宿区,新宿三丁目,-,東京都新宿区新宿3-17-23,新宿三郵便局,郵便局,35.6918045,139.7038866
新宿区,西落合一丁目,-,東京都新宿区西落合1-21-17,新宿西落合郵便局,郵便局,35.7201897,139.680629
新宿区,中落合三丁目,-,東京都新宿区中落合3-16-14,新宿中落合郵便局,郵便局,35.7226891,139.6890288
新宿区,下落合三丁目,-,東京都新宿区下落合3-18-5,新宿下落合三郵便局,郵便局,35.7227949,139.7039381
新宿区,西新宿二丁目,-,東京都新宿区西新宿2-8-1,東京都庁内郵便局,郵便局,35.6888529,139.6913975
新宿区,四谷一丁目,-,東京都新宿区四谷1-6-1,四谷駅前郵便局,郵便局,35.6874753,139.7291073
新宿区,上落合二丁目,-,東京都新宿区上落合2-23-14,新宿上落合郵便局,郵便局,35.713054,139.6868501
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4-13-13,高田馬場郵便局,郵便局,35.712934,139.701169
新宿区,西落合一丁目,-,東京都新宿区西落合1丁目11-14,セブンイレブン 新宿西落合1丁目北店,セブンイレブン,35.7217502,139.6826827
新宿区,西新宿五丁目,-,東京都新宿区西新宿5-2-1,セブンイレブン 西新宿5丁目北店,セブンイレブン,35.6951332,139.6870848
新宿区,西落合一丁目,-,東京都新宿区西落合1丁目3-11,セブンイレブン 新宿西落合1の東店,セブンイレブン,35.7221008,139.6844672
新宿区,高田馬場二丁目,-,東京都新宿区高田馬場2丁目14番29,セブンイレブン 高田馬場2丁目中央店,セブンイレブン,35.7129567,139.7063563
新宿区,市谷台町三丁目,-,東京都新宿区市谷台町3-1,セブンイレブン 新宿曙橋駅北店,セブンイレブン,35.6933392,139.7201999
新宿区,下落合一丁目,-,東京都新宿区下落合1丁目6-3,セブンイレブン 新宿下落合1丁目店,セブンイレブン,35.715847,139.7005707
新宿区,新宿六丁目,-,東京都新宿区新宿6-28-8,新宿明治通郵便局,郵便局,35.6959897,139.7074322
新宿区,百人町三丁目,-,東京都新宿区百人町3-28-1(グランドヒルズB102室),新宿百人町郵便局,郵便局,35.7049825,139.6959636
新宿区,大久保二丁目,-,東京都新宿区大久保2-13-10,新宿大久保郵便局,郵便局,35.7020361,139.7061556
新宿区,西新宿四丁目,-,東京都新宿区西新宿4-4-16,西新宿四郵便局,郵便局,35.6900206,139.6852449
新宿区,西早稲田一丁目,-,東京都新宿区西早稲田1-8-22,西早稲田一郵便局,郵便局,35.7099171,139.7205989
新宿区,神楽坂四丁目,-,東京都新宿区神楽坂4-1,新宿神楽坂郵便局,郵便局,35.7022173,139.739636
新宿区,住吉町二丁目,-,東京都新宿区住吉町2-13,新宿住吉郵便局,郵便局,35.6920697,139.7211675
新宿区,戸山二丁目,-,東京都新宿区戸山2-10-101,新宿戸山郵便局,郵便局,35.7020987,139.714897
新宿区,西新宿二丁目,-,東京都新宿区西新宿2-3-3,KDDIビル内郵便局,郵便局,35.6878032,139.6952655
新宿区,下落合四丁目,-,東京都新宿区下落合4-1-12,新目白通郵便局,郵便局,35.716966,139.6977386
新宿区,市谷砂土原町一丁目,-,東京都新宿区市谷砂土原町1-2,新宿保健会館内郵便局,郵便局,35.6940343,139.7356844
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-26-2,新宿野村ビル内郵便局,郵便局,35.6929509,139.6953653
新宿区,天神町二二丁目,-,東京都新宿区天神町22-3,新宿天神郵便局,郵便局,35.7052579,139.7311344
新宿区,南元町,-,東京都新宿区南元町19,信濃町駅前郵便局,郵便局,35.6794558,139.7209381
新宿区,馬場下町,-,東京都新宿区馬場下町61,新宿馬場下郵便局,郵便局,35.7060696,139.7204792
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1-4-1,新宿区役所内郵便局,郵便局,35.6937837,139.7035027
新宿区,新宿一丁目,-,東京都新宿区新宿1-14-6,新宿一郵便局,郵便局,35.6893009,139.7101451
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2-41-8,新宿歌舞伎町郵便局,郵便局,35.6978785,139.7021863
新宿区,四谷三栄町一零丁目,-,東京都新宿区四谷三栄町10-11,四谷通二郵便局,郵便局,35.6888426,139.7238887
新宿区,西新宿八丁目,-,東京都新宿区西新宿8-8-8,西新宿八郵便局,郵便局,35.696769,139.6928744
新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町533,早稲田大学前郵便局,郵便局,35.7078795,139.7224644
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-29-18,新宿諏訪町郵便局,郵便局,35.7108579,139.7043404
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4-40-11,新宿小滝橋郵便局,郵便局,35.7098693,139.6949265
新宿区,若松町六丁目,-,東京都新宿区若松町6-9,牛込若松町郵便局,郵便局,35.6998661,139.7212773
新宿区,内藤町一丁目,-,東京都新宿区内藤町1-5,四谷大木戸郵便局,郵便局,35.6857374,139.7157321
新宿区,百人町一丁目,-,東京都新宿区百人町1-10-10,新大久保駅前郵便局,郵便局,35.7007307,139.6999973
新宿区,西新宿三丁目,-,東京都新宿区西新宿3-20-2,東京オペラシティ郵便局,郵便局,35.682994,139.687347
新宿区,西早稲田三丁目,-,東京都新宿区西早稲田3-14-2,早稲田通郵便局,郵便局,35.7101664,139.7134566
新宿区,余丁町八丁目,-,東京都新宿区余丁町8-15,牛込抜弁天郵便局,郵便局,35.6977445,139.7150127
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-25-1,新宿センタービル内郵便局,郵便局,35.6914502,139.6956445
新宿区,新宿二丁目,-,東京都新宿区新宿2-11-2,新宿二郵便局,郵便局,35.690086,139.7077713
新宿区,西新宿三丁目,-,東京都新宿区西新宿3-7-1,新宿パークタワー内郵便局,郵便局,35.6854269,139.6908388
新宿区,西新宿二丁目,-,東京都新宿区西新宿2-1-1,新宿三井ビル内郵便局,郵便局,35.6913269,139.6925733
新宿区,西新宿六丁目,-,東京都新宿区西新宿6-5-1,新宿アイランド郵便局,郵便局,35.6931414,139.6931402
新宿区,下落合四丁目,-,東京都新宿区下落合4-26-6,新宿下落合四郵便局,郵便局,35.7221675,139.6962827
新宿区,歌舞伎町,-,東京都新宿区歌舞伎町1 サブナード地下1階3丁目広場付近,ゆうちょ銀行 本店 新宿サブナード内出張所(ATM),ゆうちょ銀行,35.6933899,139.7020889
新宿区,改代町三丁目,-,東京都新宿区改代町3-2,新宿改代町郵便局,郵便局,35.7065598,139.7344511
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-6-1,SBI新生銀行 新宿フィナンシャルセンター,その他銀行/地方/外国銀行,35.6922806,139.6974213
新宿区,新宿一丁目,-,東京都新宿区新宿1-27-1,新宿花園郵便局,郵便局,35.6906823,139.714075
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1-30-1 西武新宿ペペ1階正面エスカレーター下,ゆうちょ銀行 本店 西武新宿線西武新宿駅出張所(ATM),ゆうちょ銀行,35.694352,139.7002095
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-3-17 B1階都営定期券売り場前,ゆうちょ銀行 本店 都営大江戸線新宿西口駅内出張所(ATM),ゆうちょ銀行,35.6934775,139.698671
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-1-4 京王百貨店8F,ゆうちょ銀行 本店 新宿京王百貨店内出張所(ATM),ゆうちょ銀行,35.6901254,139.6991734
新宿区,百人町二丁目,-,東京都新宿区百人町2-11-25 1階,ゆうちょ銀行 本店 新大久保・新戸山ビル内出張所(ATM),ゆうちょ銀行,35.7028216,139.6991247
新宿区,大久保三丁目,-,東京都新宿区大久保3-4-1 57号館地下1階,ゆうちょ銀行 本店 早稲田大学西早稲田キャンパス内出張所(ATM),ゆうちょ銀行,35.7064109,139.7078112
新宿区,大久保二丁目,-,東京都新宿区大久保2-25-1 新宿警察署大久保交番付近,ゆうちょ銀行 本店 大久保2丁目出張所(ATM),ゆうちょ銀行,35.7013452,139.7041908
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2丁目25-2,ゆうちょ銀行 本店 ファミリーマート新宿歌舞伎町店内出張所(ATM),ゆうちょ銀行,35.6951825,139.7038617
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-35-3 2階ATMコーナー,ゆうちょ銀行 本店 ビッグボックス高田馬場店内出張所(ATM),ゆうちょ銀行,35.7125948,139.704288
新宿区,西早稲田二丁目,-,東京都新宿区西早稲田2丁目20-1,ゆうちょ銀行 本店 ファミリーマート西早稲田諏訪通り店内出張所(ATM),ゆうちょ銀行,35.7085795,139.7095067
新宿区,戸塚町一丁目,-,東京都新宿区戸塚町1丁目102,ゆうちょ銀行 本店 ファミリーマート早稲田大学南門店内出張所(ATM),ゆうちょ銀行,35.7080666,139.7204884
新宿区,新宿二丁目,-,東京都新宿区新宿2丁目19-1,ゆうちょ銀行 本店 ファミリーマートビッグス新宿ビル店内出張所(ATM),ゆうちょ銀行,35.6912925,139.7076516
新宿区,中落合一丁目,-,東京都新宿区中落合1丁目17-3,ゆうちょ銀行 本店 ファミリーマート新宿中井駅前店内出張所(ATM),ゆうちょ銀行,35.7155529,139.6878072
